League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
4/1/19 12:00,NOR1,Stabaek,Stabaek,Lillestrom,1,1,48,3,2,1,0,0,1,2,4,1,4,0,0,0,0,0,61,15,46,5,2,3,0,0,2,2,18,0,7,0,0,0,0,0,66,24,4411,1,1,0,1,0,0
4/1/19 12:00,NOR1,Lillestrom,Stabaek,Lillestrom,1,1,52,5,2,3,0,0,5,1,21,1,11,0,0,0,0,0,68,21,54,0,0,0,0,0,5,0,14,2,8,0,0,0,0,0,56,21,442,1,-1,0,1,0,0
3/31/19 13:00,NOR1,Bodo/Glimt,Bodo/Glimt,Rosenborg,2,0,52,5,4,1,0,0,5,0,7,1,5,0,0,0,0,0,47,19,47,7,4,3,0,0,1,1,8,0,9,0,3,0,0,0,41,11,433,3,1,1,0,0,1
3/31/19 13:00,NOR1,Rosenborg,Bodo/Glimt,Rosenborg,0,2,48,3,1,2,0,0,3,1,12,3,6,0,1,0,0,0,45,27,53,3,0,3,0,0,4,1,11,3,6,0,1,0,0,0,64,16,4231,0,-1,0,0,1,1
3/31/19 11:00,NOR1,Ranheim,Ranheim,Tromso,1,2,52,5,2,3,0,0,2,1,8,0,11,0,1,0,0,0,61,22,50,3,2,1,0,0,0,1,10,1,12,0,0,0,0,0,66,22,433,0,1,0,0,1,-1
3/31/19 11:00,NOR1,Tromso,Ranheim,Tromso,2,1,48,2,0,2,0,0,3,1,16,1,6,0,1,0,0,0,41,18,50,5,3,2,0,0,5,1,10,2,5,0,1,0,0,0,33,17,451,3,-1,1,0,0,-1
3/31/19 11:00,NOR1,Sarpsborg_08,Sarpsborg_08,Molde,1,1,52,5,2,3,0,0,6,2,8,1,5,0,1,0,0,0,50,36,52,2,1,1,0,0,1,0,12,1,8,0,0,0,0,0,46,20,442,1,1,0,1,0,0
3/31/19 11:00,NOR1,Molde,Sarpsborg_08,Molde,1,1,48,1,1,0,0,0,1,1,12,2,8,0,1,0,0,0,23,12,48,2,2,0,0,0,4,2,19,0,7,0,1,0,0,0,68,36,433,1,-1,0,1,0,0
3/31/19 11:00,NOR1,Stromsgodset,Stromsgodset,Haugesund,3,2,61,4,2,2,0,0,1,2,8,0,7,0,2,0,0,0,68,22,58,5,1,4,0,0,6,0,11,3,6,0,0,0,0,0,57,29,442,3,1,1,0,0,1
3/31/19 11:00,NOR1,Haugesund,Stromsgodset,Haugesund,2,3,39,3,2,1,0,0,0,1,9,0,6,0,0,0,0,0,38,14,42,7,3,4,0,0,0,0,6,0,5,0,1,0,0,0,47,20,4411,0,-1,0,0,1,1
3/31/19 11:00,NOR1,Viking,Viking,Kristiansund,2,0,51,6,3,3,0,0,2,0,13,2,7,0,0,0,0,0,55,25,36,6,3,3,0,0,2,4,8,2,12,0,2,0,0,0,40,16,433,3,1,1,0,0,1
3/31/19 11:00,NOR1,Kristiansund,Viking,Kristiansund,0,2,49,3,2,1,0,0,3,1,16,2,7,0,1,0,0,0,39,17,64,5,2,3,0,0,2,1,17,2,0,0,0,0,0,0,58,34,433,0,-1,0,0,1,1
3/30/19 12:00,NOR1,Valerenga,Valerenga,Mjondalen,2,0,52,11,7,4,0,0,5,1,6,2,5,0,1,0,0,0,70,22,52,7,4,3,0,0,3,1,4,3,2,0,1,0,0,0,70,38,4231,3,1,1,0,0,1
3/30/19 12:00,NOR1,Mjondalen,Valerenga,Mjondalen,0,2,48,3,2,1,0,0,1,2,6,6,5,0,0,0,0,0,39,23,48,4,3,1,0,0,2,3,6,3,4,0,1,0,0,0,43,22,433,0,-1,0,0,1,1
3/30/19 9:30,NOR1,Odd,Odd,Brann,3,2,46,2,1,1,0,0,1,0,20,2,4,0,0,0,0,0,58,20,37,7,3,4,0,0,1,0,9,2,3,0,0,0,0,0,44,15,433,3,1,1,0,0,1
3/30/19 9:30,NOR1,Brann,Odd,Brann,2,3,54,4,3,1,0,0,1,1,16,0,7,0,0,0,0,0,52,7,63,5,3,2,0,0,3,0,13,1,7,0,2,0,0,0,73,37,433,0,-1,0,0,1,1
