League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
06/17/2019 12:00,NOR1,Stabaek,Stabaek,Tromso,0,1,32,1,0,1,0,0,1,1,7,0,10,0,1,0,0,0,45,6,55,7,4,3,0,0,3,2,9,3,4,0,0,0,0,0,66,19,442,0,1,0,0,1,-1
06/17/2019 12:00,NOR1,Tromso,Stabaek,Tromso,1,0,68,1,0,1,0,0,0,0,12,0,5,0,1,0,0,0,68,24,45,6,4,2,0,0,4,0,15,4,2,0,0,0,0,0,50,25,352,3,-1,1,0,0,-1
06/16/2019 13:00,NOR1,Rosenborg,Rosenborg,Valerenga,3,0,53,7,4,3,0,0,6,0,8,3,11,0,1,0,0,0,48,20,44,7,4,3,0,0,4,0,3,0,6,0,0,0,0,0,40,24,433,3,1,1,0,0,1
06/16/2019 13:00,NOR1,Valerenga,Rosenborg,Valerenga,0,3,47,7,3,4,0,0,2,1,9,3,5,0,0,0,0,0,56,32,56,1,0,1,0,0,2,3,5,2,6,0,2,0,0,0,69,36,4231,0,-1,0,0,1,1
06/16/2019 11:00,NOR1,Bodo/Glimt,Bodo/Glimt,Stromsgodset,2,0,55,8,2,6,0,0,3,2,11,1,6,0,0,0,0,0,38,25,65,5,4,1,0,0,1,3,12,2,6,0,1,0,0,0,55,21,433,3,1,1,0,0,1
06/16/2019 11:00,NOR1,Stromsgodset,Bodo/Glimt,Stromsgodset,0,2,45,2,1,1,0,0,2,0,9,2,3,0,0,0,0,0,46,13,35,3,2,1,0,0,3,1,6,2,4,0,1,0,0,0,38,19,4141,0,-1,0,0,1,1
06/16/2019 11:00,NOR1,Lillestrom,Lillestrom,Viking,0,2,27,6,2,4,0,0,3,0,8,2,5,1,1,0,0,0,39,19,48,3,1,2,0,0,1,1,11,7,3,0,0,0,0,0,41,36,442,0,1,0,0,1,-1
06/16/2019 11:00,NOR1,Viking,Lillestrom,Viking,2,0,73,7,3,4,0,0,4,1,10,2,3,0,1,0,0,0,68,34,52,9,8,1,0,0,5,2,6,1,6,0,1,0,0,0,49,41,433,3,-1,1,0,0,-1
06/16/2019 11:00,NOR1,Mjondalen,Mjondalen,Kristiansund,1,1,49,5,4,1,0,0,2,1,11,3,4,0,0,0,0,0,45,19,54,1,1,0,0,0,3,0,14,1,5,0,1,0,0,0,38,26,433,1,1,0,1,0,0
06/16/2019 11:00,NOR1,Kristiansund,Mjondalen,Kristiansund,1,1,51,6,3,3,0,0,3,0,9,3,5,0,0,0,0,0,32,14,46,3,2,1,0,0,6,0,9,1,8,0,2,0,0,0,59,44,3142,1,-1,0,1,0,0
06/16/2019 11:00,NOR1,Molde,Molde,Ranheim,2,0,57,3,1,2,0,0,1,3,12,3,4,0,0,0,0,0,57,40,38,8,4,4,0,0,2,0,8,2,8,0,1,0,0,0,57,31,4231,3,1,1,0,0,1
06/16/2019 11:00,NOR1,Ranheim,Molde,Ranheim,0,2,43,6,3,3,0,0,1,0,11,0,3,0,0,0,0,0,51,27,62,4,2,2,0,0,3,0,5,3,4,0,0,0,0,0,72,33,433,0,-1,0,0,1,1
06/16/2019 11:00,NOR1,Sarpsborg_08,Sarpsborg_08,Odd,2,0,48,4,2,2,0,0,1,0,8,1,7,0,0,0,0,0,36,15,40,4,4,0,0,0,0,3,10,5,8,0,0,0,0,0,30,11,442,3,1,1,0,0,1
06/16/2019 11:00,NOR1,Odd,Sarpsborg_08,Odd,0,2,52,3,1,2,0,0,3,0,11,1,7,0,0,0,0,0,53,28,60,8,5,3,0,0,3,2,13,3,4,0,1,0,0,0,69,23,433,0,-1,0,0,1,1
06/15/2019 11:00,NOR1,Haugesund,Haugesund,Brann,1,1,43,3,1,2,0,0,2,1,10,3,4,0,0,0,0,0,63,22,51,5,1,4,0,0,0,3,9,1,8,0,2,0,0,0,35,24,4411,1,1,0,1,0,0
06/15/2019 11:00,NOR1,Brann,Haugesund,Brann,1,1,57,4,4,0,0,0,2,0,14,1,7,0,1,0,0,0,50,31,50,6,1,5,0,0,4,2,11,0,5,0,0,0,0,0,58,29,433,1,-1,0,1,0,0
