League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/01/2019 12:00,NOR1,Sarpsborg_08,Sarpsborg_08,Stromsgodset,2,2,49,6,3,3,0,0,3,0,19,0,8,0,1,0,0,0,58,20,49,10,5,5,0,0,2,1,11,0,6,0,0,0,0,0,47,29,442,1,1,0,1,0,0
07/01/2019 12:00,NOR1,Stromsgodset,Sarpsborg_08,Stromsgodset,2,2,51,1,1,0,0,0,2,1,12,3,10,0,1,0,0,0,52,5,51,3,1,2,0,0,1,4,13,3,12,0,3,0,0,0,52,13,433,1,-1,0,1,0,0
06/30/2019 13:00,NOR1,Molde,Molde,Brann,1,1,59,5,4,1,0,0,7,5,9,1,5,0,1,0,0,0,58,38,55,6,4,2,0,0,3,1,12,0,3,0,0,0,0,0,54,29,4231,1,1,0,1,0,0
06/30/2019 13:00,NOR1,Brann,Molde,Brann,1,1,41,1,1,0,0,0,0,0,11,4,3,0,0,0,0,0,51,18,45,7,1,6,0,0,3,1,16,3,7,0,0,0,0,0,55,30,352,1,-1,0,1,0,0
06/30/2019 11:00,NOR1,Bodo/Glimt,Bodo/Glimt,Odd,3,0,52,8,4,4,0,0,5,0,9,2,6,0,0,0,0,0,47,28,52,5,3,2,0,0,0,2,7,1,7,0,1,0,0,0,38,16,433,3,1,1,0,0,1
06/30/2019 11:00,NOR1,Odd,Bodo/Glimt,Odd,0,3,48,4,2,2,0,0,4,2,6,3,4,0,1,0,0,0,50,30,48,3,1,2,0,0,3,0,10,1,1,0,1,0,0,0,58,28,433,0,-1,0,0,1,1
06/30/2019 11:00,NOR1,Haugesund,Haugesund,Valerenga,1,4,57,7,2,5,0,0,2,1,17,0,8,0,0,0,0,0,54,32,55,10,4,6,0,0,3,0,14,2,8,0,0,0,0,0,59,40,4411,0,1,0,0,1,-1
06/30/2019 11:00,NOR1,Valerenga,Haugesund,Valerenga,4,1,43,4,3,1,0,0,1,0,10,2,5,0,1,0,0,0,39,20,45,5,3,2,0,0,2,2,9,3,13,0,3,0,0,0,31,24,4231,3,-1,1,0,0,-1
06/30/2019 11:00,NOR1,Lillestrom,Lillestrom,Tromso,4,0,41,6,2,4,0,0,3,0,9,1,8,0,0,0,0,0,39,20,49,4,3,1,0,0,4,3,7,1,11,0,3,0,0,0,33,22,4411,3,1,1,0,0,1
06/30/2019 11:00,NOR1,Tromso,Lillestrom,Tromso,0,4,59,1,1,0,0,0,1,0,5,0,3,0,0,0,0,0,61,25,51,2,1,1,0,0,0,0,6,1,3,0,1,0,0,0,44,14,3511,0,-1,0,0,1,1
06/30/2019 11:00,NOR1,Mjondalen,Mjondalen,Viking,1,1,51,5,3,2,0,0,3,0,17,0,5,0,0,0,0,0,50,23,58,4,1,3,0,0,4,0,18,1,5,0,1,0,0,0,40,18,433,1,1,0,1,0,0
06/30/2019 11:00,NOR1,Viking,Mjondalen,Viking,1,1,49,2,1,1,0,0,2,0,18,3,4,0,0,0,0,0,53,25,42,6,1,5,0,0,1,0,21,0,7,0,2,0,0,0,41,31,433,1,-1,0,1,0,0
06/30/2019 11:00,NOR1,Stabaek,Stabaek,Ranheim,0,0,47,3,0,3,0,0,2,1,9,1,8,0,1,0,0,0,61,21,51,2,1,1,0,0,1,2,8,1,8,0,2,0,0,0,45,22,442,1,1,0,1,0,0
06/30/2019 11:00,NOR1,Ranheim,Stabaek,Ranheim,0,0,53,2,1,1,0,0,3,0,11,0,4,0,0,0,0,0,61,18,49,5,1,4,0,0,1,0,15,1,7,0,1,0,0,0,69,23,433,1,-1,0,1,0,0
06/29/2019 11:00,NOR1,Rosenborg,Rosenborg,Kristiansund,1,0,53,7,3,4,0,0,2,2,13,0,7,0,1,0,0,0,60,37,77,5,1,4,0,0,10,1,11,0,6,0,2,0,0,0,47,38,433,3,1,1,0,0,1
06/29/2019 11:00,NOR1,Kristiansund,Rosenborg,Kristiansund,0,1,47,1,0,1,0,0,2,3,8,2,5,0,2,0,0,0,22,20,23,2,0,2,0,0,2,2,14,1,6,0,1,0,0,0,34,15,433,0,-1,0,0,1,1
