League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/05/2019 14:00,NOR1,Viking,Viking,Haugesund,0,0,50,7,1,6,0,0,5,1,6,2,4,0,0,0,0,0,41,16,60,7,1,6,0,0,2,0,13,1,5,0,2,0,0,0,51,34,433,1,1,0,1,0,0
07/05/2019 14:00,NOR1,Haugesund,Viking,Haugesund,0,0,50,5,2,3,0,0,3,2,13,1,6,0,1,0,0,0,56,25,40,4,1,3,0,0,3,0,8,1,7,0,3,0,0,0,61,30,4411,1,-1,0,1,0,0
07/05/2019 12:00,NOR1,Brann,Brann,Mjondalen,0,0,53,2,1,1,0,0,3,2,12,0,8,0,0,0,0,0,77,45,91,7,4,3,0,0,7,0,15,0,4,0,0,0,0,0,68,53,3511,1,1,0,1,0,0
07/05/2019 12:00,NOR1,Mjondalen,Brann,Mjondalen,0,0,47,0,0,0,0,0,1,1,11,1,3,0,0,0,0,0,35,19,9,0,0,0,0,0,1,2,12,4,6,0,3,0,0,0,32,21,433,1,-1,0,1,0,0
07/05/2019 12:00,NOR1,Kristiansund,Kristiansund,Lillestrom,5,2,52,4,3,1,0,0,2,3,24,2,5,0,0,0,0,0,47,31,52,4,2,2,0,0,1,3,10,1,5,0,4,0,0,0,40,17,433,3,1,1,0,0,1
07/05/2019 12:00,NOR1,Lillestrom,Kristiansund,Lillestrom,2,5,48,3,3,0,0,0,1,0,11,0,5,0,0,0,0,0,35,27,48,5,2,3,0,0,3,2,12,0,13,0,3,0,0,0,52,28,4411,0,-1,0,0,1,1
07/05/2019 12:00,NOR1,Odd,Odd,Molde,2,2,52,3,0,3,0,0,0,0,9,0,5,0,0,0,0,0,58,15,52,5,2,3,0,0,1,1,12,0,7,0,0,0,0,0,61,24,433,1,1,0,1,0,0
07/05/2019 12:00,NOR1,Molde,Odd,Molde,2,2,48,3,2,1,0,0,2,0,4,0,4,0,0,0,0,0,60,12,48,1,0,1,0,0,2,2,17,0,6,0,1,0,0,0,45,26,4231,1,-1,0,1,0,0
07/05/2019 12:00,NOR1,Stromsgodset,Stromsgodset,Stabaek,0,2,56,3,2,1,0,0,3,0,11,1,7,0,0,0,0,0,67,28,62,7,1,6,0,0,5,0,9,0,10,0,0,0,0,0,84,50,433,0,1,0,0,1,-1
07/05/2019 12:00,NOR1,Stabaek,Stromsgodset,Stabaek,2,0,44,5,2,3,0,0,2,0,12,2,4,0,1,0,0,0,45,18,38,2,1,1,0,0,1,1,5,1,6,0,2,0,0,0,29,6,442,3,-1,1,0,0,-1
07/05/2019 12:00,NOR1,Tromso,Tromso,Sarpsborg_08,2,0,55,5,2,3,0,0,2,0,10,1,9,0,0,0,0,0,44,15,50,5,2,3,0,0,3,0,4,2,11,0,2,0,0,0,49,24,5311,3,1,1,0,0,1
07/05/2019 12:00,NOR1,Sarpsborg_08,Tromso,Sarpsborg_08,0,2,45,6,1,5,0,0,2,0,6,1,12,0,2,0,0,0,64,32,50,2,2,0,0,0,5,2,3,1,12,0,1,0,0,0,51,26,442,0,-1,0,0,1,1
07/05/2019 12:00,NOR1,Valerenga,Valerenga,Bodo/Glimt,6,0,41,4,4,0,0,0,3,0,6,2,11,0,0,0,0,0,51,11,47,7,6,1,0,0,1,0,1,1,3,0,0,0,0,0,55,29,4231,3,1,1,0,0,1
07/05/2019 12:00,NOR1,Bodo/Glimt,Valerenga,Bodo/Glimt,0,6,59,4,2,2,0,0,5,1,4,0,3,0,0,0,0,0,54,24,53,5,1,4,0,0,4,0,7,4,8,0,0,0,0,0,41,25,433,0,-1,0,0,1,1
07/04/2019 13:00,NOR1,Ranheim,Ranheim,Rosenborg,2,3,54,2,2,0,0,0,3,1,14,2,1,0,0,0,0,0,51,26,62,3,2,1,0,0,6,2,15,1,3,0,1,0,0,0,68,29,433,0,1,0,0,1,-1
07/04/2019 13:00,NOR1,Rosenborg,Ranheim,Rosenborg,3,2,46,7,3,4,0,0,5,1,9,1,7,0,0,0,0,0,48,33,38,7,3,4,0,0,0,1,8,1,3,0,0,0,0,0,39,17,433,3,-1,1,0,0,-1
