League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
8/26/19 18:00,BRZ1,Botafogo_RJ,Botafogo_RJ,Chapecoense-SC,0,0,60,5,1,4,0,9,2,0,0,2,7,0,1,242,200,5,53,39,60,10,1,6,3,8,3,0,0,3,6,0,1,205,178,6,72,45,4231,1,1,0,1,0,0
8/26/19 18:00,BRZ1,Chapecoense-SC,Botafogo_RJ,Chapecoense-SC,0,0,40,7,2,2,3,7,2,2,0,1,7,0,0,155,110,10,53,29,40,8,3,4,1,6,2,0,0,1,9,0,1,128,90,8,46,29,4231,1,-1,0,1,0,0
8/25/19 17:00,BRZ1,Avai,Avai,Corinthians,1,1,49,8,0,6,2,11,1,0,0,1,10,0,0,217,169,11,55,23,47,5,2,3,0,4,3,2,0,2,9,1,0,175,143,4,44,25,433,1,1,0,1,0,0
8/25/19 17:00,BRZ1,Corinthians,Avai,Corinthians,1,1,51,1,1,0,0,11,0,0,0,0,10,0,0,220,171,4,62,15,53,8,3,4,1,10,2,2,0,1,5,1,1,194,162,7,51,27,433,1,-1,0,1,0,0
8/25/19 17:00,BRZ1,Ceara,Ceara,Flamengo_RJ,0,3,50,10,4,4,2,12,4,1,0,0,5,0,1,197,155,4,54,38,52,6,0,4,2,5,5,3,0,2,6,0,2,216,185,8,64,37,4231,0,1,0,0,1,-1
8/25/19 17:00,BRZ1,Flamengo_RJ,Ceara,Flamengo_RJ,3,0,50,3,2,1,0,6,1,2,0,4,10,0,0,193,153,12,48,10,48,7,3,4,0,9,1,1,0,0,4,0,0,214,172,15,56,14,4141,3,-1,1,0,0,-1
8/25/19 17:00,BRZ1,CSA,CSA,Cruzeiro,1,1,39,4,0,3,1,6,5,1,0,3,7,0,0,198,166,5,56,29,55,14,3,6,5,9,1,2,0,2,10,0,3,237,211,8,71,32,4312,1,1,0,1,0,0
8/25/19 17:00,BRZ1,Cruzeiro,CSA,Cruzeiro,1,1,61,8,4,4,0,8,1,0,0,0,6,0,0,317,288,10,63,20,45,5,2,2,1,12,3,1,0,2,8,0,3,181,144,1,36,19,4231,1,-1,0,1,0,0
8/25/19 14:00,BRZ1,Goias,Goias,Internacional,2,1,26,3,1,1,1,8,3,0,0,1,4,1,1,96,61,5,35,18,26,4,3,0,1,10,2,0,0,3,5,0,1,107,80,2,42,11,442,3,1,1,0,0,1
8/25/19 14:00,BRZ1,Internacional,Goias,Internacional,1,2,74,5,2,2,1,4,2,2,0,1,6,0,0,315,282,7,64,19,74,6,3,1,2,5,3,1,0,1,8,0,2,287,254,11,52,34,433,0,-1,0,0,1,1
