League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
05/02/2019 18:00,BRZ1,Botafogo_RJ,Botafogo_RJ,Bahia,3,2,65,7,4,2,1,10,2,0,0,0,3,0,0,312,262,10,58,23,41,2,1,1,0,9,1,0,0,2,8,0,3,177,131,6,52,12,4141,3,1,1,0,0,1
05/02/2019 18:00,BRZ1,Bahia,Botafogo_RJ,Bahia,2,3,35,6,1,3,2,3,1,2,0,1,8,0,0,160,115,4,51,27,59,13,3,6,4,8,5,2,0,1,7,0,0,266,221,8,82,32,4231,0,-1,0,0,1,1
05/02/2019 17:15,BRZ1,Santos,Santos,Fluminense,2,1,42,10,4,5,1,10,4,0,0,0,13,0,2,175,141,8,56,27,44,12,6,6,0,7,2,1,0,3,12,0,1,199,166,7,45,26,4141,3,1,1,0,0,1
05/02/2019 17:15,BRZ1,Fluminense,Santos,Fluminense,1,2,58,4,0,4,0,13,0,2,0,4,8,0,1,245,208,8,53,23,56,6,4,1,1,12,1,1,0,4,6,0,1,273,234,6,58,16,433,0,-1,0,0,1,1
05/01/2019 19:30,BRZ1,Fortaleza,Fortaleza,Athletico-PR,2,1,41,9,2,5,2,9,1,1,0,2,6,0,1,171,146,4,39,19,31,9,3,3,3,9,1,0,0,1,6,0,2,119,87,8,35,18,442,3,1,1,0,0,1
05/01/2019 19:30,BRZ1,Athletico-PR,Fortaleza,Athletico-PR,1,2,59,6,3,3,0,7,3,0,0,1,9,0,1,239,216,2,58,19,69,4,1,2,1,6,4,0,0,2,10,0,2,261,230,3,66,26,4231,0,-1,0,0,1,1
05/01/2019 19:30,BRZ1,Goias,Goias,Sao_Paulo,1,2,49,8,2,4,2,4,4,0,0,2,5,0,1,201,167,7,45,33,45,5,0,3,2,9,1,0,0,1,10,0,2,175,144,8,62,25,4231,0,1,0,0,1,-1
05/01/2019 19:30,BRZ1,Sao_Paulo,Goias,Sao_Paulo,2,1,51,7,4,3,0,5,6,1,0,1,3,0,0,203,176,11,57,25,55,7,1,4,2,10,4,0,0,0,9,1,2,232,202,7,53,22,4231,3,-1,1,0,0,-1
05/01/2019 19:30,BRZ1,Vasco,Vasco,Atletico-MG,1,2,46,6,1,4,1,7,3,0,0,0,5,0,0,230,199,8,61,17,56,15,3,7,5,3,5,0,0,2,7,0,0,229,187,9,67,37,4231,0,1,0,0,1,-1
05/01/2019 19:30,BRZ1,Atletico-MG,Vasco,Atletico-MG,2,1,54,4,0,1,3,5,1,0,0,1,7,0,0,278,235,11,67,20,44,10,4,1,5,7,3,1,0,2,2,0,0,187,148,9,51,14,4141,3,-1,1,0,0,-1
05/01/2019 17:15,BRZ1,Avai,Avai,Gremio,1,1,40,2,0,2,0,8,4,0,0,0,9,0,2,193,136,14,60,18,46,11,3,6,2,10,7,0,0,1,6,0,2,180,137,9,59,32,532,1,1,0,1,0,0
05/01/2019 17:15,BRZ1,Gremio,Avai,Gremio,1,1,60,2,1,0,1,9,2,0,0,0,8,0,1,299,245,9,93,11,54,2,1,1,0,6,2,0,0,2,9,0,2,201,158,14,69,22,4231,1,-1,0,1,0,0
05/01/2019 17:15,BRZ1,Cruzeiro,Cruzeiro,Ceara,1,0,66,9,2,3,4,7,2,1,0,2,6,0,1,349,315,6,84,30,50,3,2,1,0,8,0,0,0,2,4,0,0,267,226,8,64,24,4231,3,1,1,0,0,1
05/01/2019 17:15,BRZ1,Ceara,Cruzeiro,Ceara,0,1,34,8,2,2,4,6,2,1,0,2,5,0,0,173,132,8,39,13,50,6,2,2,2,4,1,1,0,1,7,0,0,252,216,8,64,20,4231,0,-1,0,0,1,1
05/01/2019 14:00,BRZ1,Corinthians,Corinthians,Chapecoense-SC,1,0,58,3,0,2,1,6,3,1,0,0,6,0,1,292,247,20,76,20,43,9,4,0,5,5,4,0,0,1,8,0,1,135,102,7,60,33,4141,3,1,1,0,0,1
05/01/2019 14:00,BRZ1,Chapecoense-SC,Corinthians,Chapecoense-SC,0,1,42,3,0,2,1,7,1,0,0,0,6,0,0,207,160,13,49,12,57,7,1,3,3,8,1,1,0,3,4,0,1,202,162,9,59,21,4411,0,-1,0,0,1,1
05/01/2019 14:00,BRZ1,CSA,CSA,Palmeiras,1,1,50,1,1,0,0,8,0,0,8,2,0,0,0,0,0,0,27,11,50,5,2,3,0,3,3,0,0,3,0,0,0,0,0,0,34,17,4231,1,1,0,1,0,0
05/01/2019 14:00,BRZ1,Palmeiras,CSA,Palmeiras,1,1,50,5,3,2,0,4,3,0,4,1,0,0,0,0,0,0,28,17,50,8,3,5,0,6,4,0,0,1,0,0,0,0,0,0,40,24,4231,1,-1,0,1,0,0
05/01/2019 14:00,BRZ1,Internacional,Internacional,Flamengo_RJ,2,1,44,8,4,2,2,5,3,1,0,1,2,0,2,227,189,7,50,25,48,9,3,4,2,6,1,0,0,3,6,0,1,204,162,11,48,24,433,3,1,1,0,0,1
05/01/2019 14:00,BRZ1,Flamengo_RJ,Internacional,Flamengo_RJ,1,2,56,2,1,0,1,2,1,0,0,3,6,0,0,284,232,12,76,25,52,10,4,2,4,6,4,3,0,2,3,0,2,229,184,13,60,24,4231,0,-1,0,0,1,1
