League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
05/12/2019 17:00,BRZ1,Athletico-PR,Athletico-PR,Bahia,1,0,71,11,4,5,2,9,4,2,0,3,6,0,1,335,299,5,47,23,53,8,5,0,3,7,4,1,0,1,7,0,1,203,169,4,42,24,4141,3,1,1,0,0,1
05/12/2019 17:00,BRZ1,Bahia,Athletico-PR,Bahia,0,1,29,7,3,4,0,8,3,2,0,3,7,0,1,130,103,13,36,16,47,6,1,1,4,8,3,0,0,5,7,0,2,180,144,6,53,25,4231,0,-1,0,0,1,1
05/12/2019 17:00,BRZ1,Avai,Avai,CSA,0,0,57,8,0,2,6,9,0,1,0,0,7,0,1,273,236,2,83,36,63,13,3,5,5,8,6,3,0,1,7,0,0,272,234,1,69,49,433,1,1,0,1,0,0
05/12/2019 17:00,BRZ1,CSA,Avai,CSA,0,0,43,1,0,1,0,8,0,0,0,0,10,0,1,208,162,9,46,12,37,3,1,1,1,10,0,0,0,3,8,0,1,165,115,16,52,21,4231,1,-1,0,1,0,0
05/12/2019 17:00,BRZ1,Fortaleza,Fortaleza,Sao_Paulo,0,1,51,5,1,3,1,10,3,2,0,0,5,0,0,236,209,7,50,18,55,7,2,3,2,5,3,0,0,1,7,0,2,243,208,6,52,30,442,0,1,0,0,1,-1
05/12/2019 17:00,BRZ1,Sao_Paulo,Fortaleza,Sao_Paulo,1,0,49,2,0,1,1,8,3,0,0,1,9,0,2,225,192,5,59,16,45,6,2,3,1,6,1,0,0,2,5,0,0,202,182,5,61,21,433,3,-1,1,0,0,-1
05/12/2019 14:00,BRZ1,Atletico-MG,Atletico-MG,Palmeiras,0,2,62,3,2,1,0,13,4,0,8,2,6,0,0,0,0,0,43,29,50,4,1,3,0,7,4,0,12,3,13,0,1,0,0,0,61,48,4231,0,1,0,0,1,-1
05/12/2019 14:00,BRZ1,Palmeiras,Atletico-MG,Palmeiras,2,0,38,6,3,3,0,6,2,1,8,2,12,0,2,0,0,0,33,20,50,7,4,3,0,13,1,0,7,1,7,0,1,0,0,0,49,31,4231,3,-1,1,0,0,-1
05/12/2019 14:00,BRZ1,Internacional,Internacional,Cruzeiro,3,1,56,6,1,3,2,4,3,0,0,1,5,0,0,245,210,7,60,30,49,10,4,4,2,9,1,0,0,4,5,0,0,258,214,8,58,25,433,3,1,1,0,0,1
05/12/2019 14:00,BRZ1,Cruzeiro,Internacional,Cruzeiro,1,3,44,6,2,3,1,5,3,0,0,0,4,0,0,191,156,9,52,13,51,8,4,1,3,5,0,0,0,2,11,1,0,248,207,13,69,14,4231,0,-1,0,0,1,1
05/12/2019 14:00,BRZ1,Santos,Santos,Vasco,3,0,57,14,6,7,1,9,6,0,0,1,7,0,0,229,197,7,55,24,53,9,2,7,0,7,2,1,0,4,11,0,2,202,147,8,56,22,433,3,1,1,0,0,1
05/12/2019 14:00,BRZ1,Vasco,Santos,Vasco,0,3,43,3,1,1,1,7,2,4,0,4,5,0,2,172,133,5,47,14,47,12,4,5,3,12,3,1,0,1,6,1,3,172,128,10,65,19,343,0,-1,0,0,1,1
05/12/2019 09:00,BRZ1,Flamengo_RJ,Flamengo_RJ,Chapecoense-SC,2,1,61,11,3,6,2,7,4,0,0,4,10,0,1,238,205,15,50,17,51,7,4,1,2,3,3,1,0,2,8,0,1,228,194,10,44,26,4231,3,1,1,0,0,1
05/12/2019 09:00,BRZ1,Chapecoense-SC,Flamengo_RJ,Chapecoense-SC,1,2,39,8,4,2,2,9,1,1,0,2,6,0,3,151,134,7,46,10,49,12,3,7,2,8,3,0,0,3,3,0,0,214,190,6,69,28,4231,0,-1,0,0,1,1
05/11/2019 19:00,BRZ1,Goias,Goias,Ceara,2,1,41,7,5,2,0,8,2,1,0,0,7,0,0,173,141,4,41,20,35,5,1,3,1,6,0,1,0,2,13,0,2,122,93,9,38,13,4231,3,1,1,0,0,1
05/11/2019 19:00,BRZ1,Ceara,Goias,Ceara,1,2,59,5,0,3,2,8,3,2,0,4,7,0,0,245,202,5,69,23,65,9,3,4,2,13,4,0,0,0,5,0,2,237,198,5,69,37,4231,0,-1,0,0,1,1
05/11/2019 17:00,BRZ1,Corinthians,Corinthians,Gremio,0,0,40,5,1,2,2,11,1,0,0,0,8,0,2,186,140,7,58,12,56,6,3,2,1,9,2,0,0,2,5,0,0,290,246,12,70,29,4141,1,1,0,1,0,0
05/11/2019 17:00,BRZ1,Gremio,Corinthians,Gremio,0,0,60,3,0,1,2,8,0,0,0,1,11,0,1,275,230,7,71,20,44,5,2,1,2,5,2,1,0,3,8,0,3,237,197,15,77,23,4231,1,-1,0,1,0,0
05/11/2019 14:00,BRZ1,Fluminense,Fluminense,Botafogo_RJ,0,1,61,9,2,3,4,6,2,1,0,1,6,0,1,286,261,5,56,45,65,14,4,5,5,11,6,3,0,1,10,0,2,219,201,5,47,31,4231,0,1,0,0,1,-1
05/11/2019 14:00,BRZ1,Botafogo_RJ,Fluminense,Botafogo_RJ,1,0,39,3,1,2,0,7,2,1,0,2,5,0,1,186,154,14,29,8,35,6,2,3,1,13,1,3,0,4,7,0,4,120,97,6,28,7,4141,3,-1,1,0,0,-1
