League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
05/05/2019 17:00,BRZ1,Bahia,Bahia,Avai,1,0,56,14,9,4,1,7,6,0,0,0,10,0,1,235,184,0,61,25,48,6,2,1,3,9,3,0,0,1,17,0,0,158,109,19,73,36,4231,3,1,1,0,0,1
05/05/2019 17:00,BRZ1,Avai,Bahia,Avai,0,1,44,3,0,3,0,10,1,0,0,8,7,0,0,183,138,8,49,14,52,6,1,4,1,17,0,1,0,2,8,0,2,184,141,13,47,17,532,0,-1,0,0,1,1
05/05/2019 17:00,BRZ1,Gremio,Gremio,Fluminense,4,5,52,5,4,1,0,3,4,0,0,1,1,0,0,337,301,8,58,25,50,8,3,3,2,7,4,0,0,6,7,0,2,206,178,14,61,22,4231,0,1,0,0,1,-1
05/05/2019 17:00,BRZ1,Fluminense,Gremio,Fluminense,5,4,48,5,3,2,0,1,1,0,0,1,3,0,0,295,252,7,63,16,50,12,9,2,1,6,7,0,0,2,6,0,1,222,208,15,55,27,4141,3,-1,1,0,0,-1
05/05/2019 14:00,BRZ1,Botafogo_RJ,Botafogo_RJ,Fortaleza,1,0,59,5,2,3,0,8,5,0,0,0,5,0,0,276,247,16,55,23,55,4,2,2,0,9,2,0,0,3,5,0,0,260,233,9,39,14,4141,3,1,1,0,0,1
05/05/2019 14:00,BRZ1,Fortaleza,Botafogo_RJ,Fortaleza,0,1,41,6,0,5,1,5,0,0,0,2,8,0,0,189,162,5,52,29,45,8,3,4,1,5,4,1,0,1,8,0,2,217,197,7,49,28,442,0,-1,0,0,1,1
05/05/2019 14:00,BRZ1,Cruzeiro,Cruzeiro,Goias,2,1,63,8,2,3,3,4,1,0,0,1,7,0,0,307,266,8,79,46,59,12,3,7,2,8,4,1,0,2,7,0,1,245,206,3,56,30,4231,3,1,1,0,0,1
05/05/2019 14:00,BRZ1,Goias,Cruzeiro,Goias,1,2,37,7,1,4,2,7,3,1,0,2,3,0,0,176,139,8,49,20,41,6,3,2,1,8,1,0,0,1,7,1,3,181,143,5,55,24,4231,0,-1,0,0,1,1
05/05/2019 14:00,BRZ1,CSA,CSA,Santos,0,0,26,4,1,3,0,4,1,0,0,3,9,0,1,126,87,9,39,13,30,6,2,3,1,10,1,1,0,4,2,0,0,123,83,13,34,12,4231,1,1,0,1,0,0
05/05/2019 14:00,BRZ1,Santos,CSA,Santos,0,0,74,8,3,4,1,9,5,0,0,1,4,0,1,368,326,5,76,28,70,9,4,4,1,3,7,1,0,2,9,0,3,261,212,6,76,54,343,1,-1,0,1,0,0
05/05/2019 14:00,BRZ1,Sao_Paulo,Sao_Paulo,Flamengo_RJ,1,1,65,8,3,2,3,8,3,0,0,0,7,0,1,239,209,8,62,35,65,14,8,3,3,9,3,0,0,0,9,0,0,218,192,5,60,40,433,1,1,0,1,0,0
05/05/2019 14:00,BRZ1,Flamengo_RJ,Sao_Paulo,Flamengo_RJ,1,1,35,6,1,3,2,7,1,2,0,3,6,0,3,130,94,10,33,7,35,3,0,1,2,9,1,0,0,7,9,0,4,130,92,7,38,19,4141,1,-1,0,1,0,0
05/05/2019 09:00,BRZ1,Chapecoense-SC,Chapecoense-SC,Athletico-PR,1,1,45,3,1,2,0,11,3,0,0,2,0,0,0,0,0,0,28,16,47,7,2,5,0,8,5,0,0,4,0,0,1,0,0,0,32,22,4231,1,1,0,1,0,0
05/05/2019 09:00,BRZ1,Athletico-PR,Chapecoense-SC,Athletico-PR,1,1,55,5,2,3,0,8,1,0,0,1,0,0,1,0,0,0,24,14,53,9,5,4,0,9,2,0,0,1,0,0,2,0,0,0,32,20,4141,1,-1,0,1,0,0
05/04/2019 19:00,BRZ1,Ceara,Ceara,Atletico-MG,1,2,50,6,3,1,2,3,3,0,0,3,7,0,0,238,200,3,50,31,42,3,0,2,1,6,3,1,0,1,5,0,0,235,210,8,45,22,4231,0,1,0,0,1,-1
05/04/2019 19:00,BRZ1,Atletico-MG,Ceara,Atletico-MG,2,1,50,7,4,3,0,7,1,0,0,2,3,0,0,248,215,4,41,11,58,7,2,3,2,6,3,1,0,0,4,0,1,300,259,3,50,25,4231,3,-1,1,0,0,-1
05/04/2019 17:00,BRZ1,Palmeiras,Palmeiras,Internacional,1,0,38,6,2,2,2,9,3,0,0,2,5,0,1,127,92,11,48,11,30,7,3,3,1,9,1,0,0,0,10,0,1,127,95,14,48,15,4231,3,1,1,0,0,1
05/04/2019 17:00,BRZ1,Internacional,Palmeiras,Internacional,0,1,62,6,2,3,1,5,1,0,0,1,9,0,3,210,175,9,54,19,70,4,0,2,2,10,4,0,0,3,9,0,2,268,223,17,59,49,433,0,-1,0,0,1,1
05/04/2019 17:00,BRZ1,Vasco,Vasco,Corinthians,1,1,57,7,2,4,1,3,6,0,0,1,10,0,1,204,174,9,38,35,37,6,2,1,3,3,2,0,0,0,11,0,1,138,106,6,34,17,4231,1,1,0,1,0,0
05/04/2019 17:00,BRZ1,Corinthians,Vasco,Corinthians,1,1,43,5,2,3,0,10,0,0,0,1,4,0,0,161,129,6,47,10,63,6,0,4,2,12,2,0,0,2,4,0,1,251,221,3,55,24,4141,1,-1,0,1,0,0
