League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
05/27/2019 18:00,BRZ1,Avai,Avai,Ceara,1,2,55,9,3,5,1,6,1,1,0,1,7,0,1,222,163,8,85,27,47,4,0,3,1,8,2,0,0,1,14,0,3,187,131,19,61,12,433,0,1,0,0,1,-1
05/27/2019 18:00,BRZ1,Ceara,Avai,Ceara,2,1,45,2,1,1,0,10,0,0,0,2,7,0,3,184,125,12,51,22,53,8,3,4,1,15,0,1,0,0,8,0,0,212,162,11,71,18,442,3,-1,1,0,0,-1
05/27/2019 18:00,BRZ1,CSA,CSA,Goias,1,0,47,8,1,1,6,5,0,0,0,3,7,0,1,180,140,6,52,20,39,8,3,3,2,5,3,1,0,2,12,0,2,149,115,11,26,21,4231,3,1,1,0,0,1
05/27/2019 18:00,BRZ1,Goias,CSA,Goias,0,1,53,8,3,4,1,7,5,0,0,1,5,0,1,188,139,4,45,36,61,7,2,2,3,13,4,0,0,2,5,0,0,227,190,6,78,37,433,0,-1,0,0,1,1
05/26/2019 17:00,BRZ1,Bahia,Bahia,Fluminense,3,2,37,5,4,0,1,7,2,0,0,0,4,0,1,172,134,16,52,15,29,5,1,1,3,6,1,0,0,2,5,0,1,131,95,8,22,21,4141,3,1,1,0,0,1
05/26/2019 17:00,BRZ1,Fluminense,Bahia,Fluminense,2,3,63,4,1,2,1,3,1,1,0,2,6,0,1,291,259,3,42,16,71,7,3,2,2,5,2,1,0,0,4,1,4,314,287,4,64,28,4141,0,-1,0,0,1,1
05/26/2019 17:00,BRZ1,Corinthians,Corinthians,Sao_Paulo,1,0,47,7,4,1,2,10,3,0,0,1,6,0,0,173,137,10,59,19,35,6,1,3,2,7,0,1,0,0,10,0,3,123,87,14,41,16,4141,3,1,1,0,0,1
05/26/2019 17:00,BRZ1,Sao_Paulo,Corinthians,Sao_Paulo,0,1,53,5,1,3,1,8,1,1,0,3,9,0,1,195,149,10,55,16,65,4,0,3,1,11,3,2,0,1,5,0,3,241,195,6,71,20,4231,0,-1,0,0,1,1
05/26/2019 17:00,BRZ1,Cruzeiro,Cruzeiro,Chapecoense-SC,1,2,63,10,1,7,2,6,5,1,0,1,8,0,1,264,220,12,66,26,65,8,2,5,1,5,3,0,0,2,5,0,0,292,252,8,65,38,4141,0,1,0,0,1,-1
05/26/2019 17:00,BRZ1,Chapecoense-SC,Cruzeiro,Chapecoense-SC,2,1,37,4,1,1,2,9,0,0,0,1,6,0,0,154,107,6,41,13,35,6,4,1,1,5,2,0,0,1,5,0,2,157,116,5,49,20,4411,3,-1,1,0,0,-1
05/26/2019 17:00,BRZ1,Fortaleza,Fortaleza,Vasco,1,1,53,7,1,5,1,6,1,0,0,0,3,0,0,256,225,5,35,22,69,5,2,2,1,7,1,0,0,1,6,0,1,283,252,5,48,19,442,1,1,0,1,0,0
05/26/2019 17:00,BRZ1,Vasco,Fortaleza,Vasco,1,1,47,5,0,4,1,3,3,0,0,1,5,0,1,216,184,3,39,20,31,9,2,6,1,5,2,0,0,1,7,0,1,122,97,5,32,15,4231,1,-1,0,1,0,0
05/26/2019 14:00,BRZ1,Flamengo_RJ,Flamengo_RJ,Athletico-PR,3,2,51,4,2,1,1,12,6,1,0,3,8,0,1,193,155,5,52,29,47,7,2,2,3,6,3,1,0,0,8,0,3,193,145,7,54,43,4231,3,1,1,0,0,1
05/26/2019 14:00,BRZ1,Athletico-PR,Flamengo_RJ,Athletico-PR,2,3,49,5,3,1,1,9,2,0,0,1,13,0,1,190,150,4,38,16,53,8,2,3,3,5,0,0,0,0,8,0,2,223,180,2,51,20,442,0,-1,0,0,1,1
05/26/2019 14:00,BRZ1,Santos,Santos,Internacional,0,0,61,5,2,1,2,13,1,0,0,1,7,0,1,270,221,8,66,21,63,6,2,1,3,9,6,0,0,0,12,0,4,246,207,10,55,30,433,1,1,0,1,0,0
05/26/2019 14:00,BRZ1,Internacional,Santos,Internacional,0,0,39,6,1,5,0,7,1,2,0,2,11,0,4,175,129,9,57,11,37,9,0,6,3,11,3,1,0,2,8,0,1,141,106,8,42,26,4141,1,-1,0,1,0,0
05/25/2019 17:00,BRZ1,Gremio,Gremio,Atletico-MG,1,0,73,18,5,5,8,7,9,0,0,2,6,0,1,322,286,4,76,54,38,7,3,3,1,6,4,0,0,3,4,0,0,245,215,6,59,27,4231,3,1,1,0,0,1
05/25/2019 17:00,BRZ1,Atletico-MG,Gremio,Atletico-MG,0,1,27,3,2,0,1,6,0,0,0,5,8,0,2,118,81,4,38,11,62,5,3,2,0,4,4,0,0,2,6,0,2,318,273,10,66,26,4231,0,-1,0,0,1,1
05/25/2019 14:00,BRZ1,Botafogo_RJ,Botafogo_RJ,Palmeiras,0,1,58,3,0,2,1,8,0,0,0,0,6,0,4,192,155,7,38,15,66,5,2,3,0,10,0,0,0,1,7,0,6,252,220,0,44,19,4141,0,1,0,0,1,-1
05/25/2019 14:00,BRZ1,Palmeiras,Botafogo_RJ,Palmeiras,1,0,42,8,0,6,2,6,7,2,0,0,11,0,0,130,94,7,40,46,34,9,2,5,2,9,1,3,0,2,8,0,0,122,84,13,50,41,4231,3,-1,1,0,0,-1
