League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/29/2019 18:00,BRZ1,CSA,CSA,Gremio,0,0,36,5,2,2,1,7,1,0,0,0,6,0,2,181,150,6,52,12,42,5,0,3,2,8,1,0,0,0,7,0,3,166,136,16,48,14,451,1,1,0,1,0,0
07/29/2019 18:00,BRZ1,Gremio,CSA,Gremio,0,0,64,5,0,1,4,6,2,2,0,2,5,0,1,323,287,8,65,20,58,10,0,7,3,7,4,0,0,0,8,0,1,205,167,9,64,33,451,1,-1,0,1,0,0
07/28/2019 17:00,BRZ1,Fortaleza,Fortaleza,Corinthians,1,3,45,10,3,6,1,8,1,1,0,0,11,0,1,191,167,5,37,29,51,4,0,3,1,10,0,1,0,2,7,0,1,216,188,4,52,31,442,0,1,0,0,1,-1
07/28/2019 17:00,BRZ1,Corinthians,Fortaleza,Corinthians,3,1,55,3,0,2,1,12,1,1,0,2,7,0,1,236,208,6,61,17,49,10,5,5,0,8,0,0,0,0,9,0,0,212,186,4,46,25,451,3,-1,1,0,0,-1
07/28/2019 17:00,BRZ1,Goias,Goias,Atletico-MG,0,0,42,7,0,4,3,7,3,0,0,0,7,0,0,184,153,5,49,19,50,9,2,4,3,5,4,1,0,0,7,0,1,213,187,11,51,30,4231,1,1,0,1,0,0
07/28/2019 17:00,BRZ1,Atletico-MG,Goias,Atletico-MG,0,0,58,5,0,3,2,7,3,2,0,0,5,0,0,252,218,2,62,18,50,6,0,2,4,8,1,1,0,2,4,0,0,237,209,4,55,35,4141,1,-1,0,1,0,0
07/28/2019 14:00,BRZ1,Flamengo_RJ,Flamengo_RJ,Botafogo_RJ,3,2,69,9,3,4,2,10,3,0,0,1,10,0,3,262,234,9,63,34,55,6,2,3,1,9,2,0,0,0,13,0,2,227,192,8,55,22,442,3,1,1,0,0,1
07/28/2019 14:00,BRZ1,Botafogo_RJ,Flamengo_RJ,Botafogo_RJ,2,3,31,4,2,1,1,10,2,1,0,2,9,0,2,113,75,9,38,16,45,8,1,7,0,13,2,2,0,0,7,0,0,179,150,3,44,23,4141,0,-1,0,0,1,1
07/28/2019 14:00,BRZ1,Santos,Santos,Avai,3,1,59,8,3,3,2,6,3,3,0,1,3,0,1,239,199,10,63,33,61,10,7,2,1,6,12,1,0,2,6,0,1,197,160,15,52,35,433,3,1,1,0,0,1
07/28/2019 14:00,BRZ1,Avai,Santos,Avai,1,3,41,5,2,2,1,7,3,0,0,1,6,0,0,171,126,12,47,11,39,6,2,3,1,6,1,0,0,6,7,0,2,135,101,10,43,27,4141,0,-1,0,0,1,1
07/28/2019 09:00,BRZ1,Chapecoense-SC,Chapecoense-SC,Bahia,0,0,46,8,3,3,2,9,6,0,0,2,6,0,0,172,124,11,69,34,50,8,1,5,2,8,4,0,0,5,10,0,1,186,146,7,72,35,4141,1,1,0,1,0,0
07/28/2019 09:00,BRZ1,Bahia,Chapecoense-SC,Bahia,0,0,54,9,2,6,1,6,2,1,0,3,7,0,0,208,158,9,65,15,50,7,5,1,1,10,3,0,0,1,8,0,1,196,143,14,50,11,433,1,-1,0,1,0,0
07/27/2019 17:00,BRZ1,Cruzeiro,Cruzeiro,Athletico-PR,0,2,40,1,1,0,0,5,1,0,0,0,4,0,1,0,0,0,22,19,42,2,0,2,0,6,0,0,0,5,6,0,0,0,0,0,28,23,4231,0,1,0,0,1,-1
07/27/2019 17:00,BRZ1,Athletico-PR,Cruzeiro,Athletico-PR,2,0,60,1,1,0,0,8,4,0,0,1,0,0,0,0,0,0,30,30,58,15,6,9,0,4,1,0,0,0,9,0,0,0,0,0,33,36,4231,3,-1,1,0,0,-1
