League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/15/2019 11:00,CZR1,Zlin,Zlin,Slavia_Prague,0,1,54,6,4,2,0,15,3,0,9,2,0,0,0,0,0,0,55,36,50,1,0,1,0,8,2,0,19,3,0,0,1,0,0,0,57,29,4411,0,1,0,0,1,-1
07/15/2019 11:00,CZR1,Slavia_Prague,Zlin,Slavia_Prague,1,0,46,5,2,3,0,7,2,0,15,4,0,0,0,0,0,0,49,40,50,7,4,3,0,10,1,0,17,0,0,0,0,0,0,0,61,45,451,3,-1,1,0,0,-1
07/14/2019 12:00,CZR1,Sparta_Prague,Sparta_Prague,Slovacko,0,2,49,7,1,6,0,17,2,0,9,1,0,0,0,0,0,0,70,38,59,8,4,4,0,15,4,0,16,0,0,0,1,0,0,0,77,46,4141,0,1,0,0,1,-1
07/14/2019 12:00,CZR1,Slovacko,Sparta_Prague,Slovacko,2,0,51,6,3,3,0,4,6,0,13,1,0,0,1,0,0,0,52,27,41,3,0,3,0,10,3,0,4,4,0,0,3,0,0,0,58,26,4141,3,-1,1,0,0,-1
07/14/2019 09:30,CZR1,Ceske_Budejovice,Ceske_Budejovice,Opava,0,1,58,4,2,2,0,16,3,0,13,1,0,0,0,0,0,0,53,30,66,9,3,6,0,15,8,0,20,1,0,0,0,0,0,0,79,68,4231,0,1,0,0,1,-1
07/14/2019 09:30,CZR1,Opava,Ceske_Budejovice,Opava,1,0,42,4,2,2,0,3,0,0,11,2,0,0,1,0,0,0,58,26,34,3,1,2,0,4,0,0,9,3,0,0,3,0,0,0,40,21,4231,3,-1,1,0,0,-1
07/14/2019 09:30,CZR1,Mlada_Boleslav,Mlada_Boleslav,Karvina,1,0,55,6,1,5,0,9,4,0,21,0,0,0,0,0,0,0,62,45,53,10,3,7,0,11,4,0,12,3,0,0,1,0,0,0,67,38,442,3,1,1,0,0,1
07/14/2019 09:30,CZR1,Karvina,Mlada_Boleslav,Karvina,0,1,45,2,0,2,0,10,1,0,14,1,0,0,3,0,0,0,59,22,47,4,3,1,0,7,3,0,7,2,0,1,2,0,0,0,56,24,4231,0,-1,0,0,1,1
07/13/2019 12:30,CZR1,Plzen,Plzen,Sigma_Olomouc,3,1,50,8,4,4,0,14,1,0,11,1,0,0,0,0,0,0,56,29,61,9,5,4,0,13,5,0,16,0,0,0,2,0,0,0,77,42,4231,3,1,1,0,0,1
07/13/2019 12:30,CZR1,Sigma_Olomouc,Plzen,Sigma_Olomouc,1,3,50,3,2,1,0,5,4,0,5,3,0,0,2,0,0,0,55,22,39,1,0,1,0,10,0,0,6,3,0,1,5,0,0,0,39,17,451,0,-1,0,0,1,1
07/13/2019 10:00,CZR1,Ostrava,Ostrava,Liberec,1,2,48,1,1,0,0,10,3,0,16,0,0,0,0,0,0,0,51,31,62,2,1,1,0,11,2,0,16,0,0,0,3,0,0,0,55,41,442,0,1,0,0,1,-1
07/13/2019 10:00,CZR1,Liberec,Ostrava,Liberec,2,1,52,2,0,2,0,9,2,0,18,0,0,0,0,0,0,0,73,38,38,5,2,3,0,10,1,0,8,1,0,0,4,0,0,0,47,19,4231,3,-1,1,0,0,-1
07/13/2019 10:00,CZR1,Pribram,Pribram,Teplice,1,1,52,3,3,0,0,14,0,0,17,1,0,0,0,0,0,0,69,28,44,6,2,4,0,9,1,0,16,2,0,0,1,0,0,0,45,20,4411,1,1,0,1,0,0
07/13/2019 10:00,CZR1,Teplice,Pribram,Teplice,1,1,48,4,1,3,0,5,2,0,19,2,0,0,0,0,0,0,63,28,56,6,3,3,0,8,3,0,12,2,0,0,2,0,0,0,62,30,442,1,-1,0,1,0,0
07/12/2019 11:00,CZR1,Jablonec,Jablonec,Bohemians_1905,2,0,52,4,2,2,0,13,2,0,22,1,0,0,0,0,0,0,62,27,66,5,2,3,0,13,4,0,20,2,0,0,1,0,0,0,51,41,4231,3,1,1,0,0,1
07/12/2019 11:00,CZR1,Bohemians_1905,Jablonec,Bohemians_1905,0,2,48,2,1,1,0,6,2,0,17,1,0,0,0,0,0,0,56,33,34,3,2,1,0,3,2,0,12,1,0,1,3,0,0,0,56,29,343,0,-1,0,0,1,1
