League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/27/2019 05:00,JP1,Kawasaki_Frontale,Kawasaki_Frontale,Oita,3,1,41,11,5,6,0,5,4,0,0,1,2,0,0,295,0,4,37,35,45,9,5,4,0,7,0,0,0,1,2,0,0,266,0,4,43,29,4231,3,1,1,0,0,1
07/27/2019 05:00,JP1,Oita,Kawasaki_Frontale,Oita,1,3,59,4,1,3,0,2,1,4,0,5,1,0,1,327,0,6,42,27,55,3,2,1,0,2,1,0,0,2,7,0,0,311,0,10,55,32,3421,0,-1,0,0,1,1
07/20/2019 05:00,JP1,C-Osaka,C-Osaka,Vegalta_Sendai,0,0,60,6,1,5,0,5,4,0,0,1,0,0,0,247,0,0,45,33,60,10,3,7,0,5,5,0,0,2,0,0,0,231,0,16,41,38,442,1,1,0,1,0,0
07/20/2019 05:00,JP1,Vegalta_Sendai,C-Osaka,Vegalta_Sendai,0,0,40,8,1,7,0,4,3,0,0,1,0,0,0,143,0,0,40,26,40,9,2,7,0,7,4,0,0,3,0,0,1,146,0,16,42,30,442,1,-1,0,1,0,0
07/20/2019 05:00,JP1,Iwata,Iwata,Urawa,1,3,39,3,0,3,0,8,0,0,0,0,0,0,0,194,0,0,45,24,49,10,6,4,0,10,6,2,0,1,9,0,0,240,0,17,73,58,3142,0,1,0,0,1,-1
07/20/2019 05:00,JP1,Urawa,Iwata,Urawa,3,1,61,6,3,3,0,3,0,3,0,0,0,0,0,354,0,0,62,39,51,6,1,5,0,8,1,0,0,5,15,1,2,210,0,21,48,27,3421,3,-1,1,0,0,-1
07/20/2019 05:00,JP1,Shimizu,Shimizu,FC_Tokyo,0,2,45,6,3,3,0,8,4,1,0,3,0,0,0,219,0,0,36,37,51,4,0,4,0,9,3,0,0,4,11,0,1,169,0,16,41,34,4231,0,1,0,0,1,-1
07/20/2019 05:00,JP1,FC_Tokyo,Shimizu,FC_Tokyo,2,0,55,5,5,0,0,6,3,0,0,3,0,0,0,268,0,0,54,37,49,10,4,6,0,6,5,0,0,0,17,0,0,174,0,14,41,45,4222,3,-1,1,0,0,-1
07/20/2019 04:30,JP1,Kashima,Kashima,Sagan_Tosu,2,1,55,5,2,3,0,8,2,3,0,1,0,0,1,229,0,0,37,29,51,10,4,6,0,10,3,0,0,0,12,0,2,168,0,18,39,41,442,3,1,1,0,0,1
07/20/2019 04:30,JP1,Sagan_Tosu,Kashima,Sagan_Tosu,1,2,45,4,2,2,0,10,0,1,0,0,0,0,1,177,0,0,43,31,49,4,0,4,0,5,6,1,0,4,18,1,2,163,0,10,35,39,442,0,-1,0,0,1,1
07/20/2019 04:00,JP1,Kobe,Kobe,Yokohama_M.,0,2,48,7,0,7,0,6,1,5,0,1,0,0,0,202,0,0,37,32,48,13,4,9,0,12,6,6,0,2,0,0,2,192,0,0,42,47,4231,0,1,0,0,1,-1
07/20/2019 04:00,JP1,Yokohama_M.,Kobe,Yokohama_M.,2,0,52,3,2,1,0,12,4,0,0,0,0,0,0,308,0,0,38,28,52,9,3,6,0,15,1,3,0,4,0,1,1,177,0,0,23,18,4231,3,-1,1,0,0,-1
07/20/2019 04:00,JP1,Nagoya,Nagoya,G-Osaka,2,2,49,6,4,2,0,8,1,1,0,1,0,0,0,191,0,0,37,28,43,7,4,3,0,7,0,2,0,1,0,0,0,408,0,0,39,22,343,1,1,0,1,0,0
07/20/2019 04:00,JP1,G-Osaka,Nagoya,G-Osaka,2,2,51,3,2,1,0,4,2,2,0,2,0,0,0,346,0,0,39,26,57,6,2,4,0,4,2,1,0,4,0,0,2,289,0,0,57,37,3142,1,-1,0,1,0,0
07/20/2019 04:00,JP1,Yamaga,Yamaga,Hiroshima,2,2,38,2,1,1,0,8,3,1,0,0,0,0,0,191,0,0,34,28,36,8,3,5,0,7,1,1,0,3,0,0,0,195,0,0,35,24,3421,1,1,0,1,0,0
07/20/2019 04:00,JP1,Hiroshima,Yamaga,Hiroshima,2,2,62,7,0,7,0,4,1,0,0,1,0,0,1,346,0,0,48,46,64,7,5,2,0,6,3,0,0,1,0,0,2,294,0,0,43,37,3421,1,-1,0,1,0,0
07/19/2019 23:00,JP1,Sapporo,Sapporo,Shonan,5,2,63,7,4,3,0,8,1,0,0,0,0,0,0,0,0,0,55,26,53,11,11,0,0,7,2,1,0,3,0,0,1,0,0,0,47,36,3412,3,1,1,0,0,1
07/19/2019 23:00,JP1,Shonan,Sapporo,Shonan,2,5,37,3,1,2,0,5,3,0,0,2,0,0,1,0,0,0,50,36,47,6,4,2,0,5,6,1,0,8,0,0,0,0,0,0,64,51,343,0,-1,0,0,1,1
