League,Team,Team_Code,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
6/23/19 5:00,JP1,Vegalta_Sendai,7.81E+66,2,0,45,7,1,6,0,7,1,0,0,0,8,0,1,199,0,14,45,14,5,9,0,7,5,0,0,0,6,0,0,164,0,17,442,3,1,1,0,0,1
6/23/19 5:00,JP1,FC_Tokyo,2.58E+67,0,2,55,2,0,2,0,8,1,0,0,1,8,0,1,275,0,7,55,3,0,3,0,6,5,1,0,3,6,0,0,219,0,11,4222,0,-1,0,0,1,1
6/22/19 5:00,JP1,C-Osaka,9.38E+66,2,0,54,8,4,4,0,9,4,4,0,2,3,0,0,235,0,5,52,5,2,3,0,5,2,3,0,3,3,0,1,179,0,17,433,3,1,1,0,0,1
6/22/19 5:00,JP1,Iwata,2.11E+67,0,2,46,4,2,2,0,7,1,0,0,3,9,0,0,181,0,10,48,13,3,10,0,5,7,0,0,1,5,0,0,205,0,7,442,0,-1,0,0,1,1
6/22/19 5:00,JP1,G-Osaka,2.53E+67,1,0,64,4,1,3,0,12,0,0,0,4,6,0,1,360,0,5,70,13,3,10,0,5,5,0,0,0,4,0,1,377,0,10,3142,3,1,1,0,0,1
6/22/19 5:00,JP1,Shonan,2.20E+67,0,1,36,6,4,2,0,6,2,1,0,1,11,0,0,173,0,8,30,6,0,6,0,4,2,1,0,2,4,0,0,117,0,8,343,0,-1,0,0,1,1
6/22/19 5:00,JP1,Nagoya,2.65E+66,1,2,65,4,1,3,0,11,2,0,0,1,7,0,0,394,0,5,61,8,3,5,0,9,1,0,0,3,8,0,0,321,0,6,442,0,1,0,0,1,-1
6/22/19 5:00,JP1,Shimizu,2.00E+67,2,1,35,3,1,2,0,7,2,4,0,1,7,0,1,132,0,13,39,9,5,4,0,8,1,0,0,2,9,0,1,129,0,12,4231,3,-1,1,0,0,-1
6/22/19 4:00,JP1,Kobe,1.07E+67,2,2,48,7,3,4,0,2,3,1,0,0,4,0,1,272,0,5,40,7,3,4,0,5,2,0,0,0,6,0,0,192,0,8,442,1,1,0,1,0,0
6/22/19 4:00,JP1,Oita,2.89E+66,2,2,52,3,1,2,0,5,1,0,0,1,2,0,1,323,0,7,60,4,1,3,0,3,2,1,0,3,4,0,0,339,0,9,3421,1,-1,0,1,0,0
6/22/19 4:00,JP1,Yokohama_M.,1.61E+67,1,0,73,10,3,7,0,8,4,1,0,0,2,0,0,410,0,9,69,2,1,1,0,7,6,2,0,0,5,0,1,330,0,15,433,3,1,1,0,0,1
6/22/19 4:00,JP1,Yamaga,5.15E+66,0,1,27,4,0,4,0,3,2,1,0,3,6,0,0,98,0,11,31,4,0,4,0,5,4,0,0,0,6,0,1,122,0,24,352,0,-1,0,0,1,1
6/22/19 0:00,JP1,Sapporo,2.24E+66,3,1,54,5,3,2,0,8,3,1,0,2,4,0,0,259,0,7,34,4,4,0,0,8,3,2,0,0,9,0,0,145,0,7,3421,3,1,1,0,0,1
6/22/19 0:00,JP1,Sagan_Tosu,1.41E+67,1,3,46,5,2,3,0,5,2,0,0,1,8,0,0,197,0,8,66,4,1,3,0,11,6,0,0,3,8,0,1,297,0,3,442,0,-1,0,0,1,1
6/14/19 5:00,JP1,Hiroshima,2.24E+67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6/14/19 5:00,JP1,Kawasaki_Frontale,1.06E+67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
6/15/19 5:00,JP1,Urawa,1.23E+67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6/14/19 5:00,JP1,Kashima,4.20E+66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0
