League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
05/04/2019 02:00,JP1,G-Osaka,G-Osaka,FC_Tokyo,0,0,61,10,2,8,0,7,5,0,0,0,9,0,2,293,0,13,44,47,67,7,1,6,0,4,2,0,0,1,9,0,2,304,0,10,43,27,442,1,1,0,1,0,0
05/04/2019 02:00,JP1,FC_Tokyo,G-Osaka,FC_Tokyo,0,0,39,6,0,6,0,9,1,0,0,2,8,0,0,155,0,9,27,22,33,7,1,6,0,9,1,0,0,1,4,0,2,186,0,7,36,38,442,1,-1,0,1,0,0
05/04/2019 02:00,JP1,Oita,Oita,Sagan_Tosu,2,0,58,4,0,4,0,4,2,0,0,0,7,0,0,344,0,9,38,28,58,8,2,6,0,4,4,1,0,1,4,0,0,266,0,11,44,35,3421,3,1,1,0,0,1
05/04/2019 02:00,JP1,Sagan_Tosu,Oita,Sagan_Tosu,0,2,42,2,0,2,0,7,1,0,0,0,4,0,0,208,0,10,53,20,42,3,1,2,0,5,3,1,0,0,3,0,1,197,0,7,42,29,3421,0,-1,0,0,1,1
05/04/2019 02:00,JP1,Shonan,Shonan,Nagoya,1,1,47,5,1,4,0,6,3,1,0,2,9,0,0,178,0,15,58,40,40,4,0,4,0,8,0,0,0,1,8,0,3,125,0,7,49,23,3421,1,1,0,1,0,0
05/04/2019 02:00,JP1,Nagoya,Shonan,Nagoya,1,1,53,8,2,6,0,10,3,2,0,0,5,0,1,286,0,10,62,41,60,11,2,9,0,8,4,1,0,0,7,0,0,288,0,9,76,63,442,1,-1,0,1,0,0
05/04/2019 00:00,JP1,Sapporo,Sapporo,Kobe,2,1,45,11,3,8,0,4,6,1,0,2,9,0,0,214,0,8,40,45,41,6,2,4,0,6,2,2,0,3,5,0,2,190,0,4,46,31,3421,3,1,1,0,0,1
05/04/2019 00:00,JP1,Kobe,Sapporo,Kobe,1,2,55,8,2,6,0,10,1,0,0,3,4,0,1,260,0,8,53,29,59,5,4,1,0,6,2,0,0,0,6,0,5,246,0,4,59,33,433,0,-1,0,0,1,1
05/04/2019 00:00,JP1,Yamaga,Yamaga,C-Osaka,0,2,36,2,0,2,0,5,2,0,0,0,6,0,0,128,0,4,51,32,49,6,2,4,0,6,4,0,0,1,10,0,0,162,0,9,61,39,343,0,1,0,0,1,-1
05/04/2019 00:00,JP1,C-Osaka,Yamaga,C-Osaka,2,0,64,7,1,6,0,6,1,1,0,0,4,0,0,274,0,18,60,34,51,9,2,7,0,10,2,0,0,2,6,0,0,174,0,15,55,44,442,3,-1,1,0,0,-1
05/03/2019 01:00,JP1,Kashima,Kashima,Shimizu,3,0,61,6,2,4,0,5,2,0,0,1,4,0,1,297,0,15,62,41,59,7,4,3,0,6,2,1,0,1,5,0,0,303,0,17,60,45,442,3,1,1,0,0,1
05/03/2019 01:00,JP1,Shimizu,Kashima,Shimizu,0,3,39,4,1,3,0,4,0,0,0,1,5,0,1,147,0,8,41,21,41,8,1,7,0,6,3,0,0,2,6,0,2,170,0,6,45,31,442,0,-1,0,0,1,1
05/03/2019 01:00,JP1,Kawasaki_Frontale,Kawasaki_Frontale,Vegalta_Sendai,3,1,63,7,3,4,0,6,1,0,0,2,2,0,0,446,0,9,61,41,59,7,2,5,0,7,2,0,0,1,7,0,0,340,0,6,47,39,451,3,1,1,0,0,1
05/03/2019 01:00,JP1,Vegalta_Sendai,Kawasaki_Frontale,Vegalta_Sendai,1,3,37,3,2,1,0,2,1,2,0,1,4,0,0,177,0,9,38,32,41,6,2,4,0,7,3,1,0,1,7,0,1,209,0,12,51,38,343,0,-1,0,0,1,1
05/03/2019 00:00,JP1,Hiroshima,Hiroshima,Yokohama_M.,0,1,31,8,1,7,0,7,5,5,0,0,6,0,0,174,0,11,41,38,50,7,0,7,0,14,4,4,0,2,9,0,1,250,0,11,65,61,3421,0,1,0,0,1,-1
05/03/2019 00:00,JP1,Yokohama_M.,Hiroshima,Yokohama_M.,1,0,69,1,1,0,0,11,1,3,0,1,4,0,1,464,0,8,62,39,50,3,2,1,0,13,2,5,0,0,9,0,1,224,0,8,49,38,433,3,-1,1,0,0,-1
05/03/2019 00:00,JP1,Urawa,Urawa,Iwata,0,1,56,5,1,4,0,6,4,0,0,2,10,0,0,280,0,11,30,30,58,5,0,5,0,3,1,3,0,4,8,0,0,333,0,7,36,32,352,0,1,0,0,1,-1
05/03/2019 00:00,JP1,Iwata,Urawa,Iwata,1,0,44,9,2,7,0,10,3,0,0,1,6,0,0,206,0,13,33,27,42,10,5,5,0,11,3,0,0,0,3,0,0,186,0,13,36,30,451,3,-1,1,0,0,-1
