League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
03/17/2019 03:00,JP1,Shonan,Shonan,Vegalta_Sendai,2,1,51,9,3,6,0,3,3,0,0,0,0,0,0,0,0,0,53,38,41,8,2,6,0,12,2,3,0,2,0,0,1,0,0,0,57,27,3421,3,1,1,0,0,1
03/17/2019 03:00,JP1,Vegalta_Sendai,Shonan,Vegalta_Sendai,1,2,49,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,54,24,59,12,3,9,0,8,2,1,0,1,0,0,0,0,0,0,69,49,3421,0,-1,0,0,1,1
03/17/2019 02:00,JP1,Oita,Oita,Yokohama_M.,2,0,50,5,3,2,0,5,1,0,0,2,0,0,1,0,0,0,38,28,34,3,0,3,0,8,1,3,0,0,0,0,0,0,0,0,39,28,3421,3,1,1,0,0,1
03/17/2019 02:00,JP1,Yokohama_M.,Oita,Yokohama_M.,0,2,50,3,2,1,0,9,3,0,0,3,0,0,2,0,0,0,53,40,66,11,0,11,0,12,6,5,0,0,0,0,0,0,0,0,59,63,433,0,-1,0,0,1,1
03/17/2019 01:00,JP1,C-Osaka,C-Osaka,Urawa,1,2,58,11,2,9,0,5,2,0,0,2,0,0,0,0,0,0,51,31,62,9,1,8,0,8,3,1,0,0,0,0,0,0,0,0,47,46,3421,0,1,0,0,1,-1
03/17/2019 01:00,JP1,Urawa,C-Osaka,Urawa,2,1,42,4,2,2,0,6,1,0,0,2,0,0,0,0,0,0,43,25,38,5,1,4,0,8,3,2,0,0,0,0,2,0,0,0,31,20,3142,3,-1,1,0,0,-1
03/17/2019 01:00,JP1,Hiroshima,Hiroshima,Yamaga,1,0,62,5,5,0,0,4,2,1,0,0,0,0,0,0,0,0,49,38,58,6,3,3,0,13,1,2,0,1,0,0,0,0,0,0,49,43,3421,3,1,1,0,0,1
03/17/2019 01:00,JP1,Yamaga,Hiroshima,Yamaga,0,1,38,2,0,2,0,9,1,1,0,5,0,0,0,0,0,0,34,20,42,2,1,1,0,7,1,1,0,2,0,0,1,0,0,0,34,24,3421,0,-1,0,0,1,1
03/17/2019 01:00,JP1,Kawasaki_Frontale,Kawasaki_Frontale,G-Osaka,0,1,56,8,4,4,0,9,2,1,0,2,0,0,0,0,0,0,84,57,52,10,0,10,0,9,5,2,0,2,0,0,1,0,0,0,51,56,4231,0,1,0,0,1,-1
03/17/2019 01:00,JP1,G-Osaka,Kawasaki_Frontale,G-Osaka,1,0,44,3,2,1,0,6,0,0,0,4,0,0,1,0,0,0,67,35,48,6,3,3,0,8,6,2,0,0,0,0,0,0,0,0,51,43,4231,3,-1,1,0,0,-1
03/17/2019 00:00,JP1,Kobe,Kobe,Shimizu,1,1,64,3,1,2,0,4,6,0,0,4,0,0,0,0,0,0,54,46,56,10,5,5,0,6,3,0,0,3,0,0,1,0,0,0,43,32,4231,1,1,0,1,0,0
03/17/2019 00:00,JP1,Shimizu,Kobe,Shimizu,1,1,36,9,4,5,0,1,2,1,0,1,0,0,0,0,0,0,34,33,44,12,4,8,0,5,6,2,0,4,0,0,1,0,0,0,45,51,442,1,-1,0,1,0,0
03/17/2019 00:00,JP1,Sapporo,Sapporo,Kashima,1,3,49,5,2,3,0,4,2,2,0,0,0,0,0,0,0,0,42,33,57,8,1,7,0,10,6,2,0,3,0,0,1,0,0,0,46,46,3412,0,1,0,0,1,-1
03/17/2019 00:00,JP1,Kashima,Sapporo,Kashima,3,1,51,5,2,3,0,4,0,1,0,2,0,0,0,0,0,0,45,29,43,9,4,5,0,8,1,0,0,0,0,0,1,0,0,0,31,26,442,3,-1,1,0,0,-1
03/16/2019 23:30,JP1,FC_Tokyo,FC_Tokyo,Nagoya,1,0,49,5,1,4,0,6,3,0,0,6,0,0,0,0,0,0,44,39,25,8,2,6,0,10,0,3,0,0,0,0,0,0,0,0,48,20,442,3,1,1,0,0,1
03/16/2019 23:30,JP1,Nagoya,FC_Tokyo,Nagoya,0,1,51,6,6,0,0,6,1,2,0,1,0,0,1,0,0,0,52,29,75,6,0,6,0,6,5,0,0,1,0,0,1,0,0,0,66,56,442,0,-1,0,0,1,1
03/16/2019 23:00,JP1,Sagan_Tosu,Sagan_Tosu,Iwata,1,0,55,5,2,3,0,7,2,0,0,3,0,0,1,0,0,0,61,34,43,4,1,3,0,9,5,2,0,0,0,1,1,0,0,0,39,29,4231,3,1,1,0,0,1
03/16/2019 23:00,JP1,Iwata,Sagan_Tosu,Iwata,0,1,45,7,3,4,0,13,2,1,0,2,0,0,1,0,0,0,45,23,57,4,0,4,0,6,1,0,0,0,0,0,0,0,0,0,44,32,4231,0,-1,0,0,1,1
