League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
04/14/2019 03:00,JP1,Shonan,Shonan,Yamaga,1,1,60,6,1,5,0,5,2,1,0,0,7,0,1,274,0,12,52,37,46,4,1,3,0,10,2,1,0,1,4,0,1,128,0,10,46,31,3421,1,1,0,1,0,0
04/14/2019 03:00,JP1,Yamaga,Shonan,Yamaga,1,1,40,1,0,1,0,8,2,1,0,1,4,0,0,145,0,16,32,31,54,9,2,7,0,5,5,1,0,0,9,0,1,168,0,12,47,39,3421,1,-1,0,1,0,0
04/14/2019 02:00,JP1,G-Osaka,G-Osaka,Urawa,0,1,57,4,2,2,0,7,1,1,0,0,8,0,1,270,0,10,60,35,55,9,1,8,0,5,7,3,0,2,6,0,1,268,0,8,62,54,4231,0,1,0,0,1,-1
04/14/2019 02:00,JP1,Urawa,G-Osaka,Urawa,1,0,43,5,0,5,0,9,0,2,0,2,5,0,1,185,0,14,41,21,45,9,3,6,0,9,2,1,0,1,4,0,0,181,0,13,49,37,3421,3,-1,1,0,0,-1
04/14/2019 02:00,JP1,Kobe,Kobe,Hiroshima,2,4,63,6,2,4,0,6,1,0,0,0,6,0,0,431,0,7,69,34,57,5,1,4,0,11,6,1,0,2,11,0,0,265,0,9,39,40,4231,0,1,0,0,1,-1
04/14/2019 02:00,JP1,Hiroshima,Kobe,Hiroshima,4,2,37,2,1,1,0,6,0,1,0,0,5,0,1,247,0,10,45,18,43,10,5,5,0,12,1,3,0,1,8,0,0,196,0,11,43,39,3421,3,-1,1,0,0,-1
04/14/2019 02:00,JP1,Oita,Oita,Vegalta_Sendai,2,0,57,1,0,1,0,3,2,1,0,2,3,0,0,345,0,5,51,25,49,5,4,1,0,3,5,0,0,2,5,0,0,267,0,10,54,31,3421,3,1,1,0,0,1
04/14/2019 02:00,JP1,Vegalta_Sendai,Oita,Vegalta_Sendai,0,2,43,8,2,6,0,4,4,1,0,0,2,0,0,262,0,5,64,37,51,8,2,6,0,5,4,0,0,2,3,0,0,258,0,12,42,39,352,0,-1,0,0,1,1
04/14/2019 01:00,JP1,Iwata,Iwata,Shimizu,1,2,51,3,1,2,0,9,0,0,0,2,8,0,0,243,0,5,54,17,59,6,1,5,0,0,4,0,0,2,7,0,1,290,0,7,58,38,343,0,1,0,0,1,-1
04/14/2019 01:00,JP1,Shimizu,Iwata,Shimizu,2,1,49,10,3,7,0,8,1,1,0,1,7,0,0,243,0,7,54,34,41,4,3,1,0,7,2,0,0,0,1,0,1,119,0,16,49,18,442,3,-1,1,0,0,-1
04/14/2019 00:00,JP1,FC_Tokyo,FC_Tokyo,Kashima,3,1,40,10,3,7,0,5,4,0,0,1,6,0,0,181,0,11,46,38,14,0,0,0,0,6,2,1,0,3,6,0,0,118,0,10,42,24,442,3,1,1,0,0,1
04/14/2019 00:00,JP1,Kashima,FC_Tokyo,Kashima,1,3,60,4,1,3,0,6,2,0,0,0,5,0,0,278,0,13,43,29,86,8,4,4,0,7,10,0,0,0,6,0,0,345,0,11,54,58,442,0,-1,0,0,1,1
04/14/2019 00:00,JP1,Sagan_Tosu,Sagan_Tosu,Kawasaki_Frontale,0,1,41,6,2,4,0,7,2,1,0,2,7,0,1,186,0,10,50,31,47,3,1,2,0,10,1,0,0,1,6,0,1,205,0,8,45,32,442,0,1,0,0,1,-1
04/14/2019 00:00,JP1,Kawasaki_Frontale,Sagan_Tosu,Kawasaki_Frontale,1,0,59,5,2,3,0,7,1,1,0,2,6,0,1,331,0,11,48,28,53,4,2,2,0,6,4,1,0,1,8,0,2,285,0,7,55,42,4231,3,-1,1,0,0,-1
04/13/2019 05:00,JP1,Yokohama_M.,Yokohama_M.,Nagoya,1,1,58,4,1,3,0,12,1,2,0,3,10,0,1,280,0,11,48,30,54,7,3,4,0,14,3,0,0,1,5,0,1,261,0,4,50,35,433,1,1,0,1,0,0
04/13/2019 05:00,JP1,Nagoya,Yokohama_M.,Nagoya,1,1,42,9,4,5,0,11,2,2,0,0,10,0,1,202,0,5,41,36,46,8,1,7,0,5,7,1,0,3,12,0,1,202,0,11,44,40,442,1,-1,0,1,0,0
04/13/2019 01:00,JP1,C-Osaka,C-Osaka,Sapporo,0,1,53,6,3,3,0,10,3,0,0,2,5,0,0,261,0,8,52,26,53,4,2,2,0,4,8,0,0,4,4,0,1,252,0,5,47,43,3421,0,1,0,0,1,-1
04/13/2019 01:00,JP1,Sapporo,C-Osaka,Sapporo,1,0,47,7,2,5,0,5,3,3,0,3,7,0,0,252,0,11,45,30,47,6,5,1,0,4,3,0,0,2,4,0,2,211,0,9,52,33,3412,3,-1,1,0,0,-1
