League,Team,Team_Code,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
04/28/2019 02:00,JP1,Shimizu,20040564689349383462705478647281338122330893292361178846126799443330,0,2,45,3,2,1,0,4,0,1,0,1,1,0,0,316,0,11,49,5,1,4,0,4,1,1,0,1,4,0,0,243,0,4,442,0,1,0,0,1,-1
04/28/2019 02:00,JP1,Urawa,12277803513596284668678681490685672364591056843865351348739412613579,2,0,55,1,1,0,0,2,2,1,0,2,3,0,0,417,0,10,51,11,3,8,0,5,2,1,0,1,3,0,0,290,0,9,352,3,-1,1,0,0,-1
04/28/2019 01:00,JP1,Iwata,21113602172018634849213640505188741730663865533717992988839950919223,1,2,48,3,1,2,0,11,5,0,0,0,6,0,0,233,0,9,50,9,5,4,0,14,1,1,0,0,6,0,0,262,0,12,3421,0,1,0,0,1,-1
04/28/2019 01:00,JP1,Sapporo,2241648638029914517776267486710370180234226226401216828149467567932,2,1,52,5,2,3,0,6,1,1,0,1,10,0,0,247,0,9,50,4,0,4,0,7,0,1,0,4,13,0,1,256,0,14,343,3,-1,1,0,0,-1
04/28/2019 01:00,JP1,Nagoya,2647000823339939494669889684486809173375737948133929462600207704981,1,0,66,6,1,5,0,5,2,0,0,0,8,0,0,464,0,8,41,7,3,4,0,10,2,0,0,1,8,0,0,233,0,8,442,3,1,1,0,0,1
04/28/2019 01:00,JP1,Hiroshima,22379657337813113839422123288363214537262931752166586978660657845533,0,1,34,3,0,3,0,8,1,1,0,0,4,0,0,176,0,8,59,6,1,5,0,8,1,1,0,3,9,0,0,364,0,6,343,0,-1,0,0,1,1
04/28/2019 00:00,JP1,FC_Tokyo,25761376114469815702903512838621258197390868179672640189077709806268,2,0,61,5,2,3,0,4,6,1,0,1,8,0,0,269,0,8,51,7,3,4,0,10,4,0,0,3,3,0,1,208,0,12,442,3,1,1,0,0,1
04/28/2019 00:00,JP1,Yamaga,5152160968020653588368301713562173418849941119435067518794398247800,0,2,39,2,1,1,0,8,1,2,0,1,2,0,1,158,0,12,49,8,3,5,0,3,4,0,0,2,11,0,2,227,0,12,352,0,-1,0,0,1,1
04/28/2019 00:00,JP1,Kobe,10699480890510115862819528383202209775422954578987147442466341067218,1,2,55,4,0,4,0,8,2,0,0,4,8,0,1,280,0,11,66,9,2,7,0,9,1,1,0,1,4,0,0,326,0,19,4231,0,1,0,0,1,-1
04/28/2019 00:00,JP1,Kawasaki_Frontale,10560245902826127973398162666475706200810874341131383835747628649601,2,1,45,8,6,2,0,8,0,2,0,0,6,0,0,235,0,19,34,4,1,3,0,5,5,0,0,1,9,0,0,158,0,7,442,3,-1,1,0,0,-1
04/28/2019 00:00,JP1,Sagan_Tosu,14107688217751634115458862979298242762167742261476935255801736987466,0,2,49,4,1,3,0,5,3,1,0,1,6,0,1,154,0,7,63,4,1,3,0,11,3,3,0,2,5,0,1,220,0,6,451,0,1,0,0,1,-1
04/28/2019 00:00,JP1,Shonan,21951827362008594648883536910653776723247785863029201883067385866188,2,0,51,10,1,9,0,7,4,0,0,1,5,0,1,183,0,4,37,8,4,4,0,8,2,0,0,1,11,0,1,133,0,4,343,3,-1,1,0,0,-1
04/27/2019 23:00,JP1,Vegalta_Sendai,7809494096275569048641065598574690915786357635383918633229954718299,2,1,59,11,6,5,0,8,4,1,0,1,6,0,0,269,0,7,43,8,4,4,0,3,2,0,0,0,6,0,0,190,0,10,343,3,1,1,0,0,1
04/27/2019 23:00,JP1,G-Osaka,25288996196467069381723074202319955899965237197458730157087625107417,1,2,41,6,2,4,0,7,4,2,0,5,6,0,2,155,0,15,57,3,0,3,0,6,2,0,0,3,3,0,0,277,0,16,442,0,-1,0,0,1,1
04/27/2019 23:00,JP1,Yokohama_M.,16094920739936548237032227990675930372657339450634973912855699429460,2,1,66,5,1,4,0,9,6,0,0,0,5,0,0,386,0,11,64,15,5,10,0,8,8,2,0,0,4,0,1,328,0,5,433,3,1,1,0,0,1
04/27/2019 23:00,JP1,Kashima,4196245969068186223034392365739249594166695836893574532579079780890,1,2,34,2,1,1,0,5,2,1,0,1,8,0,0,129,0,18,36,4,0,4,0,6,1,3,0,3,5,0,0,130,0,9,442,0,-1,0,0,1,1
04/27/2019 00:00,JP1,C-Osaka,9379043907148681469912573764471360752304545483186507996424426661232,0,0,44,7,0,7,0,5,1,0,0,0,3,0,0,239,0,3,44,3,0,3,0,7,2,1,0,1,6,0,0,212,0,6,442,1,1,0,1,0,0
04/27/2019 00:00,JP1,Oita,2885764814548894276926400612303898441863443477622320398462679169850,0,0,56,4,0,4,0,3,2,0,0,0,5,0,0,373,0,4,56,3,1,2,0,7,0,2,0,0,5,0,0,300,0,6,343,1,-1,0,1,0,0
