League,Team,Team_Code,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
04/11/2018 06:00,JP1,Sagan_Tosu,14107688217751634115458862979298242762167742261476935255801736987466,1,2,46,2,1,1,0,10,1,0,11,6,0,0,0,0,0,0,58,11,6,5,0,5,11,0,24,1,0,0,0,0,0,0,433,0,1,0,0,1,-1
04/11/2018 06:00,JP1,Kashiwa,6720371336411209397297407563383069767818270194138225536998597471820,2,1,54,8,8,0,0,7,2,0,17,1,0,0,0,0,0,0,42,2,1,1,0,5,2,0,10,5,0,0,0,0,0,0,433,3,-1,1,0,0,-1
04/11/2018 05:00,JP1,FC_Tokyo,25761376114469815702903512838621258197390868179672640189077709806268,2,1,49,3,3,0,0,6,3,0,12,3,0,0,0,0,0,0,43,2,1,1,0,7,2,0,7,2,0,0,0,0,0,0,442,3,1,1,0,0,1
04/11/2018 05:00,JP1,Kashima,4196245969068186223034392365739249594166695836893574532579079780890,1,2,51,5,4,1,0,7,1,0,15,2,0,0,0,0,0,0,57,3,2,1,0,10,6,0,24,0,0,0,0,0,0,0,442,0,-1,0,0,1,1
04/11/2018 05:00,JP1,G-Osaka,25288996196467069381723074202319955899965237197458730157087625107417,2,0,53,5,1,4,0,8,4,0,8,3,0,0,0,0,0,0,53,8,5,3,0,6,3,0,11,4,0,0,2,0,0,0,433,3,1,1,0,0,1
04/11/2018 05:00,JP1,Iwata,21113602172018634849213640505188741730663865533717992988839950919223,0,2,47,6,3,3,0,11,0,0,9,0,0,0,0,0,0,0,47,7,4,3,0,10,3,0,12,4,0,0,0,0,0,0,541,0,-1,0,0,1,1
04/11/2018 05:00,JP1,Hiroshima,22379657337813113839422123288363214537262931752166586978660657845533,3,1,44,11,6,5,0,5,5,0,14,3,0,0,0,0,0,0,50,12,10,2,0,11,1,0,12,2,0,0,0,0,0,0,442,3,1,1,0,0,1
04/11/2018 05:00,JP1,Yokohama_M.,16094920739936548237032227990675930372657339450634973912855699429460,1,3,56,5,4,1,0,7,3,0,8,6,0,0,0,0,0,0,50,3,2,1,0,11,2,0,5,7,0,0,1,0,0,0,433,0,-1,0,0,1,1
04/11/2018 05:00,JP1,Kawasaki_Frontale,10560245902826127973398162666475706200810874341131383835747628649601,1,2,56,6,3,3,0,6,2,0,17,3,0,0,0,0,0,0,48,9,5,4,0,5,1,0,13,0,0,0,2,0,0,0,433,0,1,0,0,1,-1
04/11/2018 05:00,JP1,C-Osaka,9379043907148681469912573764471360752304545483186507996424426661232,2,1,44,7,5,2,0,4,3,0,5,2,0,0,0,0,0,0,52,1,0,1,0,8,2,0,3,5,0,0,0,0,0,0,442,3,-1,1,0,0,-1
