League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/17/2019 06:35,CHI1,Beijing_Guoan,Beijing_Guoan,Beijing_Renhe,2,1,73,10,3,4,3,4,5,0,0,1,4,0,1,355,302,11,103,37,61,10,4,5,1,10,6,0,0,1,11,0,1,198,161,9,62,33,4231,3,1,1,0,0,1
07/17/2019 06:35,CHI1,Beijing_Renhe,Beijing_Guoan,Beijing_Renhe,1,2,27,4,1,3,0,4,0,0,0,2,4,0,0,130,85,15,38,6,39,7,2,4,1,8,2,0,0,3,11,0,3,145,103,12,41,11,451,0,-1,0,0,1,1
07/17/2019 06:35,CHI1,Shandong_Luneng,Shandong_Luneng,Tianjin_Tianhai,2,1,57,6,2,3,1,6,1,0,0,3,2,0,0,209,169,4,55,28,40,13,3,6,4,6,4,0,0,2,4,0,0,163,131,3,47,25,442,3,1,1,0,0,1
07/17/2019 06:35,CHI1,Tianjin_Tianhai,Shandong_Luneng,Tianjin_Tianhai,1,2,43,6,3,2,1,1,1,0,0,0,6,0,0,166,125,7,36,12,60,5,3,2,0,6,2,2,0,3,4,0,0,230,197,11,58,33,4141,0,-1,0,0,1,1
07/17/2019 06:35,CHI1,Shanghai_SIPG,Shanghai_SIPG,Hebei,3,0,57,5,3,1,1,3,1,0,0,0,8,0,0,264,232,9,60,28,41,12,4,5,3,6,1,1,0,0,7,0,0,187,151,8,44,18,3412,3,1,1,0,0,1
07/17/2019 06:35,CHI1,Hebei,Shanghai_SIPG,Hebei,0,3,43,1,0,0,1,11,1,3,0,2,3,0,0,199,168,7,50,15,59,3,0,3,0,7,0,0,0,2,6,0,1,271,228,8,61,20,3142,0,-1,0,0,1,1
07/17/2019 06:35,CHI1,Shenzhen,Shenzhen,Chongqing_Lifan,0,2,51,3,1,0,2,3,2,0,0,0,11,0,1,184,144,7,41,20,47,12,1,4,7,7,4,1,0,2,5,0,0,150,92,9,47,25,541,0,1,0,0,1,-1
07/17/2019 06:35,CHI1,Chongqing_Lifan,Shenzhen,Chongqing_Lifan,2,0,49,5,0,4,1,12,3,1,0,1,2,0,0,180,132,3,45,17,53,6,4,1,1,4,1,1,0,1,7,0,2,178,136,6,55,25,4231,3,-1,1,0,0,-1
07/17/2019 06:35,CHI1,Wuhan_Zall,Wuhan_Zall,Jiangsu_Suning,1,1,60,0,0,0,0,6,0,0,0,0,6,0,1,239,200,13,45,15,74,7,3,2,2,3,4,0,0,0,10,0,1,272,241,4,62,35,433,1,1,0,1,0,0
07/17/2019 06:35,CHI1,Jiangsu_Suning,Wuhan_Zall,Jiangsu_Suning,1,1,40,6,1,3,2,5,2,0,0,0,7,1,1,157,123,3,40,27,26,0,0,0,0,8,1,1,0,2,6,0,2,97,61,5,18,10,442,1,-1,0,1,0,0
07/16/2019 07:00,CHI1,Guangzhou_Evergrande,Guangzhou_Evergrande,Dalian_Yifang_F.C.,4,1,72,6,4,0,2,5,4,1,0,0,5,0,0,261,234,3,60,43,54,11,4,5,2,5,1,1,0,4,5,0,1,171,147,10,51,29,4231,3,1,1,0,0,1
07/16/2019 07:00,CHI1,Dalian_Yifang_F.C.,Guangzhou_Evergrande,Dalian_Yifang_F.C.,1,4,28,7,1,2,4,5,2,0,0,3,6,0,0,98,69,6,22,14,46,7,4,3,0,6,7,0,0,1,5,0,3,155,128,6,43,25,541,0,-1,0,0,1,1
07/16/2019 06:35,CHI1,Shanghai_Shenhua,Shanghai_Shenhua,Henan_Jianye,3,2,45,8,5,2,1,3,1,1,0,1,5,0,0,136,108,9,43,18,51,5,2,2,1,5,3,0,0,1,4,0,0,142,108,6,38,29,4411,3,1,1,0,0,1
07/16/2019 06:35,CHI1,Henan_Jianye,Shanghai_Shenhua,Henan_Jianye,2,3,55,7,3,2,2,5,2,0,0,3,4,1,1,161,122,7,61,31,49,11,1,6,4,6,4,1,0,1,6,0,0,149,111,12,49,19,352,0,-1,0,0,1,1
07/16/2019 05:00,CHI1,Guangzhou_R&F,Guangzhou_R&F,Tianjin_Teda,2,1,58,7,4,2,1,9,6,1,0,0,7,0,0,240,214,4,45,18,42,4,1,3,0,7,3,1,0,1,10,0,4,153,132,9,30,21,4231,3,1,1,0,0,1
07/16/2019 05:00,CHI1,Tianjin_Teda,Guangzhou_R&F,Tianjin_Teda,1,2,42,4,1,1,2,9,3,0,0,2,10,0,1,171,133,10,38,10,58,7,1,5,1,6,2,0,0,1,8,1,2,205,179,12,49,26,4231,0,-1,0,0,1,1
