League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/01/2019 06:35,CHI1,Shanghai_Shenhua,Shanghai_Shenhua,Guangzhou_Evergrande,0,3,39,9,2,6,1,13,2,1,0,1,5,0,1,173,125,4,58,18,37,3,0,2,1,9,1,2,0,1,1,0,0,194,147,6,49,13,352,0,1,0,0,1,-1
07/01/2019 06:35,CHI1,Guangzhou_Evergrande,Shanghai_Shenhua,Guangzhou_Evergrande,3,0,61,4,3,0,1,5,0,0,0,2,12,0,2,278,223,8,53,14,63,9,2,4,3,2,1,1,0,0,7,0,1,350,314,8,61,22,433,3,-1,1,0,0,-1
06/30/2019 06:35,CHI1,Shandong_Luneng,Shandong_Luneng,Beijing_Guoan,2,0,38,3,2,1,0,8,0,0,0,4,3,0,2,173,129,7,48,12,28,3,0,1,2,6,2,0,0,3,7,0,1,131,87,13,47,17,4231,3,1,1,0,0,1
06/30/2019 06:35,CHI1,Beijing_Guoan,Shandong_Luneng,Beijing_Guoan,0,2,62,12,4,6,2,5,2,3,0,0,6,0,0,289,239,6,61,28,72,10,3,6,1,7,5,1,0,0,5,0,0,308,260,17,87,36,4231,0,-1,0,0,1,1
06/30/2019 06:35,CHI1,Shenzhen,Shenzhen,Shanghai_SIPG,0,1,54,8,1,4,3,5,5,0,0,3,3,0,0,245,206,4,46,24,54,7,0,2,5,6,4,1,0,1,7,0,2,239,208,6,55,37,532,0,1,0,0,1,-1
06/30/2019 06:35,CHI1,Shanghai_SIPG,Shenzhen,Shanghai_SIPG,1,0,46,4,3,1,0,2,2,0,0,1,7,0,1,213,176,3,51,21,46,4,2,1,1,4,1,0,0,0,4,0,0,212,185,4,46,13,343,3,-1,1,0,0,-1
06/30/2019 06:35,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Jiangsu_Suning,2,2,35,3,2,1,0,8,0,1,0,2,8,0,2,165,119,4,51,7,35,4,2,1,1,8,0,1,0,1,10,0,3,129,97,7,27,11,343,1,1,0,1,0,0
06/30/2019 06:35,CHI1,Jiangsu_Suning,Tianjin_Tianhai,Jiangsu_Suning,2,2,65,3,2,1,0,8,2,0,0,1,8,0,1,299,258,4,59,15,65,8,3,4,1,9,3,0,0,1,8,0,1,237,196,8,68,33,433,1,-1,0,1,0,0
06/29/2019 06:35,CHI1,Beijing_Renhe,Beijing_Renhe,Dalian_Yifang_F.C.,1,3,31,5,2,2,1,9,2,2,0,5,4,0,0,125,87,7,45,15,49,4,2,2,0,4,2,0,0,1,11,0,2,193,153,7,40,12,4411,0,1,0,0,1,-1
06/29/2019 06:35,CHI1,Dalian_Yifang_F.C.,Beijing_Renhe,Dalian_Yifang_F.C.,3,1,69,12,5,3,4,5,7,1,0,1,7,0,0,273,221,9,66,29,51,11,4,4,3,10,3,2,0,2,5,0,0,194,164,8,53,24,442,3,-1,1,0,0,-1
06/29/2019 06:35,CHI1,Chongqing_Lifan,Chongqing_Lifan,Tianjin_Teda,1,0,56,3,1,1,1,7,1,1,0,0,6,0,1,174,117,7,60,15,36,4,2,1,1,9,1,1,0,1,6,0,0,105,64,7,33,16,433,3,1,1,0,0,1
06/29/2019 06:35,CHI1,Tianjin_Teda,Chongqing_Lifan,Tianjin_Teda,0,1,44,6,0,5,1,5,3,1,0,1,5,0,1,131,77,15,47,31,64,7,1,6,0,7,4,1,0,1,7,0,1,179,138,8,57,26,442,0,-1,0,0,1,1
06/29/2019 06:35,CHI1,Guangzhou_R&F,Guangzhou_R&F,Henan_Jianye,2,0,66,7,2,3,2,6,1,0,0,2,9,0,2,265,239,9,0,41,66,6,2,4,0,7,2,0,0,0,4,0,1,298,273,9,112,26,442,3,1,1,0,0,1
06/29/2019 06:35,CHI1,Henan_Jianye,Guangzhou_R&F,Henan_Jianye,0,2,34,2,2,0,0,12,1,0,0,1,7,0,0,138,105,7,26,10,34,4,0,2,2,3,3,0,0,1,7,0,1,144,116,8,44,22,541,0,-1,0,0,1,1
06/29/2019 06:35,CHI1,Hebei,Hebei,Wuhan_Zall,0,2,51,7,1,4,2,3,7,0,0,0,4,0,1,194,149,4,48,18,51,13,4,4,5,7,3,1,0,2,9,0,1,197,162,6,47,39,541,0,1,0,0,1,-1
06/29/2019 06:35,CHI1,Wuhan_Zall,Hebei,Wuhan_Zall,2,0,49,3,0,2,1,6,2,2,0,1,3,0,0,197,157,2,44,11,49,6,4,2,0,7,1,0,0,4,8,0,1,202,161,6,41,9,433,3,-1,1,0,0,-1
