League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/28/2019 06:35,CHI1,Guangzhou_Evergrande,Guangzhou_Evergrande,Beijing_Renhe,3,0,65,10,4,5,1,5,1,1,0,0,6,0,0,309,268,5,63,19,63,9,3,3,3,4,0,3,0,0,8,0,0,358,326,11,66,36,433,3,1,1,0,0,1
07/28/2019 06:35,CHI1,Beijing_Renhe,Guangzhou_Evergrande,Beijing_Renhe,0,3,35,1,0,0,1,7,0,0,0,2,4,0,1,163,113,6,47,9,37,2,0,1,1,8,0,0,0,2,1,0,1,206,167,4,27,14,433,0,-1,0,0,1,1
07/28/2019 06:35,CHI1,Jiangsu_Suning,Jiangsu_Suning,Shenzhen,2,0,41,5,2,2,1,13,1,2,0,1,4,0,1,136,90,7,30,13,51,4,2,1,1,9,3,1,0,1,7,0,0,201,156,11,39,22,442,3,1,1,0,0,1
07/28/2019 06:35,CHI1,Shenzhen,Jiangsu_Suning,Shenzhen,0,2,59,5,1,1,3,4,4,2,0,1,10,0,1,188,153,5,64,23,49,4,1,3,0,6,0,0,0,1,8,0,2,198,164,10,50,14,532,0,-1,0,0,1,1
07/28/2019 06:35,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Tianjin_Teda,1,0,45,4,2,2,0,8,3,0,0,1,9,0,1,178,134,2,39,13,37,3,2,1,0,7,2,0,0,2,9,0,5,139,94,4,32,13,4141,3,1,1,0,0,1
07/28/2019 06:35,CHI1,Tianjin_Teda,Tianjin_Tianhai,Tianjin_Teda,0,1,55,3,1,2,0,9,3,0,0,2,9,0,1,217,176,4,56,17,63,7,2,3,2,9,4,1,0,1,8,0,3,244,184,7,63,46,442,0,-1,0,0,1,1
07/28/2019 06:35,CHI1,Wuhan_Zall,Wuhan_Zall,Shanghai_SIPG,1,1,46,8,2,3,3,8,0,1,0,0,5,0,0,211,179,7,50,13,48,2,0,2,0,4,3,0,0,0,3,0,1,212,168,5,40,22,433,1,1,0,1,0,0
07/28/2019 06:35,CHI1,Shanghai_SIPG,Wuhan_Zall,Shanghai_SIPG,1,1,54,7,1,3,3,6,2,0,0,1,6,0,0,240,205,2,74,21,52,7,0,3,4,5,6,0,0,0,5,0,1,244,211,5,56,28,433,1,-1,0,1,0,0
07/27/2019 06:35,CHI1,Dalian_Yifang_F.C.,Dalian_Yifang_F.C.,Shandong_Luneng,1,0,52,6,4,1,1,6,4,0,0,2,6,0,1,233,195,12,42,25,48,6,1,4,1,8,1,0,0,2,6,0,1,191,141,7,46,13,541,3,1,1,0,0,1
07/27/2019 06:35,CHI1,Shandong_Luneng,Dalian_Yifang_F.C.,Shandong_Luneng,0,1,48,4,2,2,0,4,1,0,0,3,7,0,1,217,189,5,50,21,52,9,2,6,1,10,2,2,0,1,9,0,0,202,168,3,65,30,4231,0,-1,0,0,1,1
07/27/2019 06:35,CHI1,Henan_Jianye,Henan_Jianye,Beijing_Guoan,1,0,38,4,1,0,3,5,5,0,0,2,6,0,1,144,105,5,45,19,28,1,1,0,0,5,1,0,0,4,10,0,2,88,57,10,27,13,532,3,1,1,0,0,1
07/27/2019 06:35,CHI1,Beijing_Guoan,Henan_Jianye,Beijing_Guoan,0,1,62,4,2,1,1,7,4,1,0,0,6,0,0,239,199,13,46,23,72,12,4,6,2,7,8,0,0,1,3,0,1,240,204,9,67,45,4312,0,-1,0,0,1,1
07/27/2019 06:35,CHI1,Shanghai_Shenhua,Shanghai_Shenhua,Guangzhou_R&F,5,3,37,6,2,3,1,6,1,2,0,1,6,0,0,168,130,5,48,14,45,7,5,0,2,6,3,0,0,0,3,0,1,197,167,5,48,26,442,3,1,1,0,0,1
07/27/2019 06:35,CHI1,Guangzhou_R&F,Shanghai_Shenhua,Guangzhou_R&F,3,5,63,7,3,1,3,8,1,0,0,0,5,0,0,283,245,5,64,18,55,6,1,3,2,2,1,1,0,2,4,0,1,242,209,10,48,19,442,0,-1,0,0,1,1
07/27/2019 04:30,CHI1,Hebei,Hebei,Chongqing_Lifan,3,0,61,7,2,2,3,9,3,2,0,2,8,0,2,215,180,7,35,17,65,7,3,1,3,9,2,0,0,1,9,0,2,283,253,9,43,16,532,3,1,1,0,0,1
07/27/2019 04:30,CHI1,Chongqing_Lifan,Hebei,Chongqing_Lifan,0,3,39,4,2,1,1,5,2,1,0,1,5,0,1,140,109,3,42,6,35,5,1,3,1,8,0,1,0,1,8,0,1,145,122,9,52,24,4411,0,-1,0,0,1,1
