League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
06/16/2019 06:35,CHI1,Jiangsu_Suning,Jiangsu_Suning,Beijing_Renhe,4,1,57,9,3,3,3,15,2,1,0,0,6,0,2,275,246,5,60,28,59,12,5,5,2,6,0,0,0,3,7,0,1,242,214,4,46,23,541,3,1,1,0,0,1
06/16/2019 06:35,CHI1,Beijing_Renhe,Jiangsu_Suning,Beijing_Renhe,1,4,43,0,0,0,0,8,0,1,0,3,16,0,2,203,170,9,52,15,41,5,4,1,0,6,2,0,0,1,8,0,2,163,132,5,45,10,442,0,-1,0,0,1,1
06/16/2019 06:35,CHI1,Shenzhen,Shenzhen,Tianjin_Teda,0,0,41,3,0,3,0,6,0,0,0,1,14,0,2,170,131,8,51,21,45,3,1,1,1,7,4,0,0,1,5,0,0,136,96,7,55,30,4312,1,1,0,1,0,0
06/16/2019 06:35,CHI1,Tianjin_Teda,Shenzhen,Tianjin_Teda,0,0,59,5,1,2,2,12,1,0,0,0,6,0,0,246,196,8,61,13,55,6,1,3,2,6,5,1,0,1,9,0,1,174,133,6,52,32,433,1,-1,0,1,0,0
06/16/2019 06:35,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Henan_Jianye,1,1,61,5,2,3,0,2,1,0,0,2,6,0,0,261,223,16,66,20,63,6,2,3,1,11,2,0,0,0,7,0,0,251,197,6,69,23,3142,1,1,0,1,0,0
06/16/2019 06:35,CHI1,Henan_Jianye,Tianjin_Tianhai,Henan_Jianye,1,1,39,6,2,3,1,7,5,1,0,1,3,0,0,164,121,8,46,25,37,7,1,5,1,9,1,2,0,2,11,0,1,149,91,14,51,14,532,1,-1,0,1,0,0
06/15/2019 06:35,CHI1,Guangzhou_R&F,Guangzhou_R&F,Wuhan_Zall,3,4,46,11,5,2,4,1,1,0,0,1,8,0,1,196,167,12,50,14,52,14,8,3,3,3,3,0,0,1,8,0,0,209,182,12,46,33,4231,0,1,0,0,1,-1
06/15/2019 06:35,CHI1,Wuhan_Zall,Guangzhou_R&F,Wuhan_Zall,4,3,54,5,2,3,0,8,4,0,0,3,1,0,0,215,183,3,48,28,48,8,4,1,3,7,4,0,0,7,4,0,1,190,163,10,44,17,433,3,-1,1,0,0,-1
06/15/2019 06:35,CHI1,Hebei,Hebei,Dalian_Yifang_F.C.,1,0,51,5,3,2,0,14,3,1,0,0,7,0,0,221,187,5,52,24,43,2,1,0,1,6,3,0,0,0,4,0,2,195,149,5,54,22,442,3,1,1,0,0,1
06/15/2019 06:35,CHI1,Dalian_Yifang_F.C.,Hebei,Dalian_Yifang_F.C.,0,1,49,6,0,3,3,6,2,1,0,3,10,0,0,210,169,6,49,21,57,2,0,1,1,6,1,0,0,0,10,1,1,243,202,8,49,18,4231,0,-1,0,0,1,1
06/14/2019 07:00,CHI1,Shanghai_SIPG,Shanghai_SIPG,Guangzhou_Evergrande,0,2,48,5,3,2,0,10,4,2,0,2,5,0,0,190,161,4,54,20,63,6,1,3,2,7,3,0,0,0,6,0,1,234,189,6,87,31,343,0,1,0,0,1,-1
06/14/2019 07:00,CHI1,Guangzhou_Evergrande,Shanghai_SIPG,Guangzhou_Evergrande,2,0,52,5,3,2,0,4,0,0,0,3,8,0,0,200,163,17,53,16,37,2,1,1,0,7,0,2,0,1,7,0,1,144,97,10,31,16,3142,3,-1,1,0,0,-1
06/14/2019 06:35,CHI1,Chongqing_Lifan,Chongqing_Lifan,Shandong_Luneng,1,1,68,8,1,2,5,11,7,1,0,2,5,0,0,241,197,1,53,51,50,2,1,0,1,10,3,1,0,1,4,0,1,163,109,9,45,31,3142,1,1,0,1,0,0
06/14/2019 06:35,CHI1,Shandong_Luneng,Chongqing_Lifan,Shandong_Luneng,1,1,32,2,2,0,0,6,1,0,0,1,10,0,1,111,69,7,34,24,50,7,2,4,1,6,5,3,0,0,9,0,2,168,129,10,42,38,4231,1,-1,0,1,0,0
06/14/2019 05:00,CHI1,Beijing_Guoan,Beijing_Guoan,Shanghai_Shenhua,2,1,66,7,2,1,4,8,4,2,0,1,5,0,0,322,278,7,63,44,51,6,2,4,0,4,2,1,0,1,7,0,0,221,179,10,46,20,4312,3,1,1,0,0,1
06/14/2019 05:00,CHI1,Shanghai_Shenhua,Beijing_Guoan,Shanghai_Shenhua,1,2,34,3,1,0,2,5,0,0,0,0,6,0,1,164,127,6,48,19,49,8,2,4,2,7,6,0,0,2,3,0,1,195,158,7,51,36,532,0,-1,0,0,1,1
