League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
07/13/2019 06:35,CHI1,Beijing_Renhe,Beijing_Renhe,Wuhan_Zall,0,2,36,1,0,1,0,6,1,2,0,1,10,1,0,135,96,7,46,6,46,3,1,2,0,11,0,2,0,0,11,0,1,168,134,4,44,14,442,0,1,0,0,1,-1
07/13/2019 06:35,CHI1,Wuhan_Zall,Beijing_Renhe,Wuhan_Zall,2,0,64,13,2,8,3,8,6,0,0,0,5,0,0,235,199,12,49,27,54,3,1,1,1,8,1,0,0,1,9,0,2,201,180,6,40,17,442,3,-1,1,0,0,-1
07/13/2019 06:35,CHI1,Jiangsu_Suning,Jiangsu_Suning,Shanghai_SIPG,0,3,44,7,1,4,2,8,3,2,0,1,5,1,0,187,151,3,40,22,40,6,2,2,2,7,5,2,0,2,3,1,0,196,179,2,41,19,442,0,1,0,0,1,-1
07/13/2019 06:35,CHI1,Shanghai_SIPG,Jiangsu_Suning,Shanghai_SIPG,3,0,56,7,3,2,2,4,3,2,0,1,8,0,0,236,206,10,52,20,60,6,3,2,1,2,2,0,0,2,5,0,1,288,270,13,53,20,343,3,-1,1,0,0,-1
07/13/2019 06:35,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Shenzhen,2,2,65,10,5,4,1,7,2,0,0,0,7,0,0,234,193,2,64,28,63,9,4,3,2,10,2,0,0,1,3,0,0,253,204,14,66,31,433,1,1,0,1,0,0
07/13/2019 06:35,CHI1,Shenzhen,Tianjin_Tianhai,Shenzhen,2,2,35,5,1,4,0,7,1,0,0,4,8,0,0,124,79,4,29,8,37,3,2,1,0,3,2,1,0,3,11,0,5,150,110,2,43,26,541,1,-1,0,1,0,0
07/12/2019 06:35,CHI1,Dalian_Yifang_F.C.,Dalian_Yifang_F.C.,Guangzhou_R&F,3,2,45,10,5,0,5,8,7,0,0,2,5,0,1,185,154,8,34,40,43,8,3,2,3,6,4,1,0,2,5,0,1,171,144,6,24,35,442,3,1,1,0,0,1
07/12/2019 06:35,CHI1,Guangzhou_R&F,Dalian_Yifang_F.C.,Guangzhou_R&F,2,3,55,6,3,3,0,3,1,0,0,4,9,0,1,232,201,9,33,22,57,8,3,3,2,8,3,1,0,1,7,0,3,237,206,8,41,34,442,0,-1,0,0,1,1
07/12/2019 06:35,CHI1,Hebei,Hebei,Shanghai_Shenhua,2,1,50,5,2,1,2,11,0,2,0,0,9,0,0,199,158,7,77,22,60,6,3,2,1,9,5,1,0,1,9,0,2,175,142,7,48,23,433,3,1,1,0,0,1
07/12/2019 06:35,CHI1,Shanghai_Shenhua,Hebei,Shanghai_Shenhua,1,2,50,4,1,3,0,8,0,0,0,2,9,0,1,195,150,9,52,16,40,3,1,1,1,10,0,1,0,1,8,0,1,110,75,13,46,15,532,0,-1,0,0,1,1
07/12/2019 06:35,CHI1,Henan_Jianye,Henan_Jianye,Shandong_Luneng,3,2,36,5,2,1,2,3,1,0,0,2,9,0,0,134,94,6,43,21,26,5,3,1,1,6,2,2,0,2,9,0,0,77,43,7,31,17,352,3,1,1,0,0,1
07/12/2019 06:35,CHI1,Shandong_Luneng,Henan_Jianye,Shandong_Luneng,2,3,64,7,2,3,2,8,5,0,0,0,6,0,0,220,180,7,41,36,74,9,4,1,4,8,2,0,0,2,7,0,1,231,194,5,40,40,4231,0,-1,0,0,1,1
07/11/2019 07:00,CHI1,Tianjin_Teda,Tianjin_Teda,Guangzhou_Evergrande,0,3,45,12,1,9,2,4,5,0,0,2,7,0,0,186,154,5,34,34,51,12,1,9,2,10,2,2,0,2,5,0,3,223,184,4,37,41,442,0,1,0,0,1,-1
07/11/2019 07:00,CHI1,Guangzhou_Evergrande,Tianjin_Teda,Guangzhou_Evergrande,3,0,55,7,3,3,1,6,3,0,0,1,6,0,3,238,211,4,47,36,49,9,4,4,1,8,0,4,0,1,11,0,4,219,185,6,44,24,4231,3,-1,1,0,0,-1
07/10/2019 07:00,CHI1,Beijing_Guoan,Beijing_Guoan,Chongqing_Lifan,4,1,69,10,1,6,3,9,5,1,0,3,7,0,1,247,201,10,50,51,61,9,6,0,3,2,2,0,0,2,5,0,0,266,224,15,47,32,442,3,1,1,0,0,1
07/10/2019 07:00,CHI1,Chongqing_Lifan,Beijing_Guoan,Chongqing_Lifan,1,4,31,8,4,2,2,7,0,0,0,0,8,0,1,111,73,8,37,15,39,4,2,2,0,5,2,0,0,3,3,0,1,155,113,3,37,23,4141,0,-1,0,0,1,1
