League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
03/31/2019 06:35,CHI1,Chongqing_Lifan,Chongqing_Lifan,Shenzhen,1,0,57,10,3,5,2,8,4,0,0,1,8,0,0,208,159,12,61,37,43,2,1,1,0,7,1,0,0,1,6,1,0,104,63,12,46,22,4411,3,1,1,0,0,1
03/31/2019 06:35,CHI1,Shenzhen,Chongqing_Lifan,Shenzhen,0,1,43,1,1,0,0,9,0,1,0,2,7,0,1,162,106,10,50,23,57,8,1,5,2,11,6,1,0,1,11,1,0,150,104,6,42,39,3421,0,-1,0,0,1,1
03/31/2019 06:35,CHI1,Jiangsu_Suning,Jiangsu_Suning,Wuhan_Zall,2,1,54,4,1,2,1,8,2,1,0,1,5,0,0,256,219,5,56,31,42,9,3,2,4,8,7,1,0,2,10,0,0,165,139,10,35,37,433,3,1,1,0,0,1
03/31/2019 06:35,CHI1,Wuhan_Zall,Jiangsu_Suning,Wuhan_Zall,1,2,46,2,1,1,0,3,0,1,0,0,6,0,1,223,181,6,47,17,58,6,3,2,1,10,4,0,0,2,6,1,0,256,219,11,43,25,541,0,-1,0,0,1,1
03/31/2019 04:30,CHI1,Henan_Jianye,Henan_Jianye,Shanghai_Shenhua,1,2,48,7,3,2,2,8,3,2,0,1,8,0,0,189,143,6,57,35,50,10,2,5,3,3,2,0,0,1,11,0,1,178,128,1,49,41,343,0,1,0,0,1,-1
03/31/2019 04:30,CHI1,Shanghai_Shenhua,Henan_Jianye,Shanghai_Shenhua,2,1,52,3,1,2,0,7,0,1,0,3,8,0,1,200,149,5,56,19,50,7,3,4,0,7,2,0,0,1,6,0,0,172,129,4,49,37,541,3,-1,1,0,0,-1
03/31/2019 02:30,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Shandong_Luneng,2,4,47,6,3,1,2,9,2,1,0,3,3,0,1,212,170,7,39,32,51,9,4,4,1,12,3,1,0,1,7,0,0,254,225,6,54,39,442,0,1,0,0,1,-1
03/31/2019 02:30,CHI1,Shandong_Luneng,Tianjin_Tianhai,Shandong_Luneng,4,2,53,9,4,2,3,4,3,1,0,2,8,0,0,231,185,9,55,39,49,7,4,2,1,8,2,1,0,3,12,0,2,236,204,10,39,37,442,3,-1,1,0,0,-1
03/30/2019 06:35,CHI1,Hebei,Hebei,Shanghai_SIPG,1,2,50,10,4,5,1,6,6,0,0,0,8,0,0,211,166,5,45,41,70,7,3,3,1,6,1,0,0,0,5,0,1,294,248,13,54,43,442,0,1,0,0,1,-1
03/30/2019 06:35,CHI1,Shanghai_SIPG,Hebei,Shanghai_SIPG,2,1,50,4,1,1,2,7,0,0,0,4,6,0,1,224,177,6,46,18,30,7,1,3,3,5,0,0,0,2,6,0,0,137,98,10,38,14,532,3,-1,1,0,0,-1
03/30/2019 03:00,CHI1,Dalian_Yifang_F.C.,Dalian_Yifang_F.C.,Guangzhou_Evergrande,0,1,36,7,2,4,1,9,1,1,0,1,11,0,1,144,90,7,43,24,38,8,4,2,2,7,4,2,0,2,10,0,0,121,78,4,35,32,442,0,1,0,0,1,-1
03/30/2019 03:00,CHI1,Guangzhou_Evergrande,Dalian_Yifang_F.C.,Guangzhou_Evergrande,1,0,64,4,1,2,1,10,1,0,0,2,9,0,0,251,191,6,46,34,62,8,3,2,3,11,1,1,0,4,8,0,0,199,159,5,34,34,4141,3,-1,1,0,0,-1
03/30/2019 02:30,CHI1,Beijing_Renhe,Beijing_Renhe,Beijing_Guoan,0,1,32,2,0,1,1,9,1,0,0,3,14,0,0,130,74,12,33,13,44,3,1,1,1,12,1,1,0,1,12,0,2,181,124,13,42,27,433,0,1,0,0,1,-1
03/30/2019 02:30,CHI1,Beijing_Guoan,Beijing_Renhe,Beijing_Guoan,1,0,68,6,3,2,1,13,4,0,0,0,9,0,0,265,206,10,66,35,56,7,2,5,0,14,4,2,0,1,11,0,2,241,190,15,54,34,442,3,-1,1,0,0,-1
03/29/2019 06:35,CHI1,Tianjin_Teda,Tianjin_Teda,Guangzhou_R&F,4,3,34,9,5,2,2,8,3,0,0,1,9,0,1,126,91,9,34,32,30,7,5,2,0,8,1,3,0,2,12,0,1,123,91,5,31,22,433,3,1,1,0,0,1
03/29/2019 06:35,CHI1,Guangzhou_R&F,Tianjin_Teda,Guangzhou_R&F,3,4,66,5,2,2,1,10,2,1,0,3,8,0,0,264,226,6,35,25,70,10,4,4,2,14,1,2,0,3,5,1,3,309,272,6,54,41,3421,0,-1,0,0,1,1
