League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
8/11/19 6:35,CHI1,Beijing_Guoan,Beijing_Guoan,Guangzhou_Evergrande,1,3,52,9,3,4,2,10,1,0,0,1,6,0,1,200,156,8,57,28,50,5,1,3,1,5,0,2,0,3,9,0,2,193,148,4,46,2,433,0,1,0,0,1,-1
8/11/19 6:35,CHI1,Guangzhou_Evergrande,Beijing_Guoan,Guangzhou_Evergrande,3,1,48,4,2,0,2,5,1,0,0,2,10,0,2,184,140,6,43,16,50,9,5,2,2,9,1,1,0,1,3,0,0,197,146,15,53,22,4231,3,-1,1,0,0,-1
8/11/19 6:35,CHI1,Chongqing_Lifan,Chongqing_Lifan,Tianjin_Tianhai,1,1,43,7,1,4,2,6,1,1,0,1,4,0,0,144,104,8,64,23,49,4,1,1,2,6,1,0,0,3,9,0,1,165,120,5,61,22,4231,1,1,0,1,0,0
8/11/19 6:35,CHI1,Tianjin_Tianhai,Chongqing_Lifan,Tianjin_Tianhai,1,1,57,7,2,4,1,5,1,0,0,0,6,0,1,190,146,12,29,11,51,6,3,3,0,12,1,3,0,1,6,0,1,187,138,13,49,26,4141,1,-1,0,1,0,0
8/10/19 6:35,CHI1,Hebei,Hebei,Shandong_Luneng,0,3,34,6,1,4,1,5,3,1,0,4,2,0,1,161,128,5,46,22,36,8,2,6,0,8,3,0,0,1,0,0,0,155,130,4,35,18,532,0,1,0,0,1,-1
8/10/19 6:35,CHI1,Shandong_Luneng,Hebei,Shandong_Luneng,3,0,66,12,4,4,4,4,7,1,0,1,5,0,1,307,270,5,53,33,64,7,4,1,2,0,2,1,0,2,8,0,0,280,258,1,50,22,4231,3,-1,1,0,0,-1
8/10/19 6:35,CHI1,Tianjin_Teda,Tianjin_Teda,Wuhan_Zall,2,1,50,4,1,3,0,8,4,0,0,1,4,0,0,233,195,4,71,31,37,8,5,2,1,3,1,1,0,4,11,0,2,123,86,10,33,25,442,3,1,1,0,0,1
8/10/19 6:35,CHI1,Wuhan_Zall,Tianjin_Teda,Wuhan_Zall,1,2,50,2,1,1,0,4,2,0,0,1,10,0,2,240,196,3,25,14,63,11,5,5,1,10,5,0,0,3,4,0,0,228,182,5,60,31,352,0,-1,0,0,1,1
8/9/19 6:35,CHI1,Dalian_Yifang_F.C.,Dalian_Yifang_F.C.,Jiangsu_Suning,2,2,48,5,2,2,1,10,1,0,0,2,10,1,0,157,138,3,30,7,38,5,2,0,3,12,3,1,0,2,3,0,1,155,112,4,53,18,4141,1,1,0,1,0,0
8/9/19 6:35,CHI1,Jiangsu_Suning,Dalian_Yifang_F.C.,Jiangsu_Suning,2,2,52,14,4,5,5,9,7,1,0,0,9,0,2,159,136,5,27,13,62,2,2,0,0,5,2,0,0,2,12,1,3,246,207,4,54,30,442,1,-1,0,1,0,0
8/9/19 6:35,CHI1,Guangzhou_R&F,Guangzhou_R&F,Shanghai_SIPG,2,2,42,5,2,2,1,10,1,5,0,1,7,0,1,176,151,4,31,6,51,5,2,3,0,6,0,2,0,5,7,0,0,195,173,1,38,14,4231,1,1,0,1,0,0
8/9/19 6:35,CHI1,Shanghai_SIPG,Guangzhou_R&F,Shanghai_SIPG,2,2,58,5,1,2,2,10,2,1,0,2,7,0,2,229,200,5,44,26,49,14,7,4,3,10,4,2,0,0,6,0,0,177,157,9,45,32,343,1,-1,0,1,0,0
8/9/19 6:35,CHI1,Henan_Jianye,Henan_Jianye,Beijing_Renhe,2,1,48,7,3,1,3,11,2,2,0,0,10,0,3,110,49,2,51,16,52,6,3,2,1,17,2,2,0,3,6,0,1,105,49,5,46,27,532,3,1,1,0,0,1
8/9/19 6:35,CHI1,Beijing_Renhe,Henan_Jianye,Beijing_Renhe,1,2,52,4,0,2,2,9,8,0,0,2,8,0,1,107,46,6,55,20,48,5,4,1,0,6,1,0,0,2,16,1,5,93,43,6,38,18,4231,0,-1,0,0,1,1
8/9/19 6:35,CHI1,Shanghai_Shenhua,Shanghai_Shenhua,Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8/9/19 6:35,CHI1,Shenzhen,Shanghai_Shenhua,Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
