League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
08/15/2019 06:35,CHI1,Dalian_Yifang_F.C.,Dalian_Yifang_F.C.,Beijing_Guoan,0,2,36,7,1,4,2,6,2,1,0,3,2,0,1,165,120,11,49,16,38,4,0,4,0,5,0,1,0,2,9,0,0,172,133,11,47,21,541,0,1,0,0,1,-1
08/15/2019 06:35,CHI1,Beijing_Guoan,Dalian_Yifang_F.C.,Beijing_Guoan,2,0,64,7,3,2,2,4,5,2,0,1,4,0,0,284,237,8,61,34,62,7,4,3,0,9,3,1,0,0,4,0,1,279,237,7,51,23,433,3,-1,1,0,0,-1
08/15/2019 06:35,CHI1,Guangzhou_Evergrande,Guangzhou_Evergrande,Chongqing_Lifan,1,1,72,5,3,2,0,8,3,2,0,0,1,0,0,258,227,6,38,18,66,13,3,4,6,9,4,2,0,2,9,0,1,226,191,5,39,44,4411,1,1,0,1,0,0
08/15/2019 06:35,CHI1,Chongqing_Lifan,Guangzhou_Evergrande,Chongqing_Lifan,1,1,28,4,1,1,2,3,2,1,0,2,7,0,0,99,62,7,38,11,34,4,2,0,2,13,1,0,0,3,6,0,2,124,93,0,47,15,4141,1,-1,0,1,0,0
08/15/2019 06:35,CHI1,Tianjin_Tianhai,Tianjin_Tianhai,Shanghai_Shenhua,2,2,51,1,0,1,0,6,2,0,0,2,7,0,5,198,160,11,49,12,46,4,2,2,0,9,1,1,0,3,10,0,1,149,99,4,39,15,4141,1,1,0,1,0,0
08/15/2019 06:35,CHI1,Shanghai_Shenhua,Tianjin_Tianhai,Shanghai_Shenhua,2,2,49,8,3,4,1,7,4,0,0,0,8,0,2,189,157,9,48,17,54,10,4,2,4,9,2,0,0,0,9,0,1,168,113,2,53,20,4231,1,-1,0,1,0,0
08/15/2019 06:35,CHI1,Wuhan_Zall,Wuhan_Zall,Shandong_Luneng,2,1,48,7,4,3,0,4,1,0,0,1,4,0,0,222,182,8,70,30,40,4,0,3,1,9,2,0,0,4,3,0,1,143,103,3,38,17,442,3,1,1,0,0,1
08/15/2019 06:35,CHI1,Shandong_Luneng,Wuhan_Zall,Shandong_Luneng,1,2,52,3,2,1,0,4,1,0,0,2,5,0,0,236,185,11,52,19,60,8,4,3,1,3,1,0,0,0,9,0,2,231,197,4,59,34,4231,0,-1,0,0,1,1
08/14/2019 06:35,CHI1,Beijing_Renhe,Beijing_Renhe,Hebei,1,2,43,3,2,0,1,5,3,0,0,1,3,0,2,81,55,4,36,18,49,10,2,6,2,10,3,2,0,0,10,0,0,172,129,4,52,28,4231,0,1,0,0,1,-1
08/14/2019 06:35,CHI1,Hebei,Beijing_Renhe,Hebei,2,1,57,4,2,1,1,4,4,1,0,1,3,0,1,108,88,8,34,17,51,3,1,2,0,8,0,0,0,2,7,0,1,201,148,10,51,18,4231,3,-1,1,0,0,-1
08/14/2019 06:35,CHI1,Shanghai_SIPG,Shanghai_SIPG,Tianjin_Teda,5,1,49,4,1,2,1,6,1,0,0,1,9,0,0,218,180,4,47,13,49,13,8,3,2,7,1,1,0,0,5,0,2,179,152,5,50,18,532,3,1,1,0,0,1
08/14/2019 06:35,CHI1,Tianjin_Teda,Shanghai_SIPG,Tianjin_Teda,1,5,51,5,2,2,1,9,4,1,0,0,5,0,0,228,195,8,50,17,51,3,0,1,2,5,4,0,0,4,6,0,2,179,146,3,37,22,433,0,-1,0,0,1,1
08/14/2019 06:35,CHI1,Shenzhen,Shenzhen,Guangzhou_R&F,4,0,56,11,2,3,6,4,4,0,0,1,5,0,1,158,136,2,39,20,66,10,8,1,1,5,2,1,0,1,8,0,0,269,242,2,54,27,433,3,1,1,0,0,1
08/14/2019 06:35,CHI1,Guangzhou_R&F,Shenzhen,Guangzhou_R&F,0,4,44,2,1,0,1,11,1,1,0,1,6,1,2,126,98,4,27,10,34,2,1,0,1,9,4,2,0,5,5,1,3,130,105,5,28,14,343,0,-1,0,0,1,1
08/13/2019 06:35,CHI1,Jiangsu_Suning,Jiangsu_Suning,Henan_Jianye,3,0,51,6,0,5,1,12,0,0,0,3,7,0,0,178,135,8,36,22,59,9,4,1,4,8,4,2,0,0,8,0,3,202,181,8,41,24,532,3,1,1,0,0,1
08/13/2019 06:35,CHI1,Henan_Jianye,Jiangsu_Suning,Henan_Jianye,0,3,49,9,3,5,1,6,4,0,0,0,11,0,0,166,121,6,53,19,41,3,0,1,2,7,1,0,0,1,6,1,0,140,110,2,31,10,532,0,-1,0,0,1,1
